city,year,month,temp
Vancouver,1922,12,0.9
Vancouver,1923,1,3.2
Vancouver,1923,2,1.1
Vancouver,1923,3,5.2
Vancouver,1923,4,8.5
Vancouver,1923,5,11.6
Vancouver,1923,6,14.5
Vancouver,1923,7,16.5
Vancouver,1923,8,16.5
Vancouver,1923,9,13.3
Vancouver,1923,10,9.8
Vancouver,1923,11,6.9
Vancouver,1923,12,5.0
Vancouver,1924,1,2.8
Vancouver,1924,2,7.0
Vancouver,1924,3,5.7
Vancouver,1924,4,8.1
Vancouver,1924,5,12.4
Vancouver,1924,6,14.5
Vancouver,1924,7,16.0
Vancouver,1924,8,15.8
Vancouver,1924,9,12.8
Vancouver,1924,10,10.3
Vancouver,1924,11,5.2
Vancouver,1924,12,1.3
Vancouver,1925,1,4.5
Vancouver,1925,2,6.0
Vancouver,1925,3,6.4
Vancouver,1925,4,9.3
Vancouver,1925,5,12.6
Vancouver,1925,6,14.6
Vancouver,1925,7,16.7
Vancouver,1925,8,15.9
Vancouver,1925,9,12.9
Vancouver,1925,10,8.4
Vancouver,1925,11,6.3
Vancouver,1925,12,6.7
Vancouver,1926,1,4.1
Vancouver,1926,2,6.5
Vancouver,1926,3,7.6
Vancouver,1926,4,10.3
Vancouver,1926,5,12.7
Vancouver,1926,6,15.7
Vancouver,1926,7,17.0
Vancouver,1926,8,16.2
Vancouver,1926,9,11.7
Vancouver,1926,10,10.6
Vancouver,1926,11,7.3
Vancouver,1926,12,3.7
Vancouver,1927,1,2.9
Vancouver,1927,2,4.7
Vancouver,1927,3,5.7
Vancouver,1927,4,7.9
Vancouver,1927,5,10.9
Vancouver,1927,6,15.4
Vancouver,1927,7,16.5
Vancouver,1927,8,16.6
Vancouver,1927,9,13.5
Vancouver,1927,10,10.2
Vancouver,1927,11,6.0
Vancouver,1927,12,0.4
Vancouver,1928,1,3.8
Vancouver,1928,2,4.5
Vancouver,1928,3,6.9
Vancouver,1928,4,8.8
Vancouver,1928,5,12.7
Vancouver,1928,6,14.7
Vancouver,1928,7,17.2
Vancouver,1928,8,15.5
Vancouver,1928,9,12.4
Vancouver,1928,10,9.2
Vancouver,1928,11,7.1
Vancouver,1928,12,3.6
Vancouver,1929,1,-0.7
Vancouver,1929,2,0.3
Vancouver,1929,3,6.8
Vancouver,1929,4,7.7
Vancouver,1929,5,11.5
Vancouver,1929,6,14.1
Vancouver,1929,7,15.8
Vancouver,1929,8,15.8
Vancouver,1929,9,13.1
Vancouver,1929,10,10.5
Vancouver,1929,11,4.7
Vancouver,1929,12,3.6
Vancouver,1930,1,-2.6
Vancouver,1930,2,5.0
Vancouver,1930,3,5.9
Vancouver,1930,4,9.9
Vancouver,1930,5,11.0
Vancouver,1930,6,14.2
Vancouver,1930,7,15.6
Vancouver,1930,8,16.2
Vancouver,1930,9,13.3
Vancouver,1930,10,7.7
Vancouver,1930,11,5.3
Vancouver,1930,12,4.5
Vancouver,1931,1,5.4
Vancouver,1931,2,4.3
Vancouver,1931,3,6.5
Vancouver,1931,4,9.3
Vancouver,1931,5,12.5
Vancouver,1931,6,14.2
Vancouver,1931,7,16.7
Vancouver,1931,8,15.8
Vancouver,1931,9,13.3
Vancouver,1931,10,9.7
Vancouver,1931,11,4.6
Vancouver,1931,12,3.8
Vancouver,1932,1,2.4
Vancouver,1932,2,3.3
Vancouver,1932,3,6.7
Vancouver,1932,4,9.1
Vancouver,1932,5,11.9
Vancouver,1932,6,14.7
Vancouver,1932,7,15.1
Vancouver,1932,8,16.5
Vancouver,1932,9,13.3
Vancouver,1932,10,10.3
Vancouver,1932,11,7.6
Vancouver,1932,12,2.4
Vancouver,1933,1,3.3
Vancouver,1933,2,2.1
Vancouver,1933,3,6.3
Vancouver,1933,4,8.4
Vancouver,1933,5,11.1
Vancouver,1933,6,13.8
Vancouver,1933,7,15.6
Vancouver,1933,8,17.1
Vancouver,1933,9,12.7
Vancouver,1933,10,10.0
Vancouver,1933,11,7.0
Vancouver,1933,12,4.2
Vancouver,1934,1,5.1
Vancouver,1934,2,5.4
Vancouver,1934,3,8.0
Vancouver,1934,4,11.3
Vancouver,1934,5,13.0
Vancouver,1934,6,15.6
Vancouver,1934,7,16.1
Vancouver,1934,8,16.6
Vancouver,1934,9,13.4
Vancouver,1934,10,10.4
Vancouver,1934,11,7.9
Vancouver,1934,12,4.2
Vancouver,1935,1,2.2
Vancouver,1935,2,5.3
Vancouver,1935,3,5.2
Vancouver,1935,4,7.6
Vancouver,1935,5,11.6
Vancouver,1935,6,14.9
Vancouver,1935,7,16.5
Vancouver,1935,8,16.6
Vancouver,1935,9,14.2
Vancouver,1935,10,8.8
Vancouver,1935,11,4.7
Vancouver,1935,12,5.7
Vancouver,1936,1,4.5
Vancouver,1936,2,-1.5
Vancouver,1936,3,5.2
Vancouver,1936,4,9.5
Vancouver,1936,5,13.0
Vancouver,1936,6,15.7
Vancouver,1936,7,16.5
Vancouver,1936,8,16.8
Vancouver,1936,9,12.8
Vancouver,1936,10,10.4
Vancouver,1936,11,4.9
Vancouver,1936,12,4.3
Vancouver,1937,1,-3.7
Vancouver,1937,2,2.0
Vancouver,1937,3,7.4
Vancouver,1937,4,8.4
Vancouver,1937,5,11.5
Vancouver,1937,6,15.0
Vancouver,1937,7,17.0
Vancouver,1937,8,15.7
Vancouver,1937,9,13.9
Vancouver,1937,10,10.4
Vancouver,1937,11,6.4
Vancouver,1937,12,4.1
Vancouver,1938,1,3.3
Vancouver,1938,2,3.9
Vancouver,1938,3,6.2
Vancouver,1938,4,9.3
Vancouver,1938,5,12.6
Vancouver,1938,6,16.0
Vancouver,1938,7,17.9
Vancouver,1938,8,15.9
Vancouver,1938,9,14.9
Vancouver,1938,10,10.0
Vancouver,1938,11,4.8
Vancouver,1938,12,3.5
Vancouver,1939,1,4.6
Vancouver,1939,2,2.1
Vancouver,1939,3,5.6
Vancouver,1939,4,9.0
Vancouver,1939,5,12.5
Vancouver,1939,6,13.9
Vancouver,1939,7,16.4
Vancouver,1939,8,17.3
Vancouver,1939,9,13.7
Vancouver,1939,10,9.8
Vancouver,1939,11,8.9
Vancouver,1939,12,7.0
Vancouver,1940,1,4.5
Vancouver,1940,2,5.5
Vancouver,1940,3,7.8
Vancouver,1940,4,10.7
Vancouver,1940,5,13.5
Vancouver,1940,6,15.8
Vancouver,1940,7,17.4
Vancouver,1940,8,17.5
Vancouver,1940,9,15.9
Vancouver,1940,10,11.9
Vancouver,1940,11,4.6
Vancouver,1940,12,5.2
Vancouver,1941,1,5.4
Vancouver,1941,2,5.8
Vancouver,1941,3,8.5
Vancouver,1941,4,10.6
Vancouver,1941,5,12.4
Vancouver,1941,6,15.5
Vancouver,1941,7,18.7
Vancouver,1941,8,17.1
Vancouver,1941,9,13.5
Vancouver,1941,10,10.7
Vancouver,1941,11,7.2
Vancouver,1941,12,4.3
Vancouver,1942,1,2.9
Vancouver,1942,2,4.6
Vancouver,1942,3,6.1
Vancouver,1942,4,9.9
Vancouver,1942,5,12.6
Vancouver,1942,6,14.8
Vancouver,1942,7,18.7
Vancouver,1942,8,18.5
Vancouver,1942,9,14.2
Vancouver,1942,10,11.3
Vancouver,1942,11,5.3
Vancouver,1942,12,4.9
Vancouver,1943,1,-0.6
Vancouver,1943,2,4.6
Vancouver,1943,3,5.2
Vancouver,1943,4,9.8
Vancouver,1943,5,11.6
Vancouver,1943,6,14.9
Vancouver,1943,7,17.4
Vancouver,1943,8,17.0
Vancouver,1943,9,14.7
Vancouver,1943,10,10.8
Vancouver,1943,11,7.0
Vancouver,1943,12,3.0
Vancouver,1944,1,4.1
Vancouver,1944,2,4.4
Vancouver,1944,3,5.8
Vancouver,1944,4,9.9
Vancouver,1944,5,12.1
Vancouver,1944,6,15.4
Vancouver,1944,7,17.8
Vancouver,1944,8,17.1
Vancouver,1944,9,15.5
Vancouver,1944,10,11.1
Vancouver,1944,11,7.5
Vancouver,1944,12,2.9
Vancouver,1945,1,4.8
Vancouver,1945,2,5.2
Vancouver,1945,3,5.8
Vancouver,1945,4,8.0
Vancouver,1945,5,13.4
Vancouver,1945,6,14.9
Vancouver,1945,7,17.5
Vancouver,1945,8,17.0
Vancouver,1945,9,13.0
Vancouver,1945,10,10.2
Vancouver,1945,11,5.2
Vancouver,1945,12,3.6
Vancouver,1946,1,4.4
Vancouver,1946,2,4.9
Vancouver,1946,3,6.3
Vancouver,1946,4,8.7
Vancouver,1946,5,13.6
Vancouver,1946,6,14.8
Vancouver,1946,7,17.2
Vancouver,1946,8,16.7
Vancouver,1946,9,14.5
Vancouver,1946,10,8.5
Vancouver,1946,11,3.9
Vancouver,1946,12,3.1
Vancouver,1947,1,0.5
Vancouver,1947,2,4.7
Vancouver,1947,3,7.0
Vancouver,1947,4,10.1
Vancouver,1947,5,13.7
Vancouver,1947,6,15.8
Vancouver,1947,7,17.4
Vancouver,1947,8,16.9
Vancouver,1947,9,14.2
Vancouver,1947,10,10.6
Vancouver,1947,11,4.9
Vancouver,1947,12,4.4
Vancouver,1948,1,3.4
Vancouver,1948,2,2.5
Vancouver,1948,3,5.6
Vancouver,1948,4,7.8
Vancouver,1948,5,11.6
Vancouver,1948,6,16.4
Vancouver,1948,7,17.0
Vancouver,1948,8,16.4
Vancouver,1948,9,13.3
Vancouver,1948,10,9.3
Vancouver,1948,11,5.3
Vancouver,1948,12,1.2
Vancouver,1949,1,-1.4
Vancouver,1949,2,1.0
Vancouver,1949,3,6.1
Vancouver,1949,4,9.1
Vancouver,1949,5,12.9
Vancouver,1949,6,14.7
Vancouver,1949,7,16.5
Vancouver,1949,8,16.5
Vancouver,1949,9,14.9
Vancouver,1949,10,8.3
Vancouver,1949,11,8.8
Vancouver,1949,12,2.3
Vancouver,1950,1,-6.3
Vancouver,1950,2,3.5
Vancouver,1950,3,5.3
Vancouver,1950,4,8.1
Vancouver,1950,5,10.7
Vancouver,1950,6,15.8
Vancouver,1950,7,17.3
Vancouver,1950,8,17.5
Vancouver,1950,9,14.2
Vancouver,1950,10,9.7
Vancouver,1950,11,5.8
Vancouver,1950,12,6.1
Vancouver,1951,1,2.5
Vancouver,1951,2,3.4
Vancouver,1951,3,3.3
Vancouver,1951,4,8.9
Vancouver,1951,5,12.4
Vancouver,1951,6,16.3
Vancouver,1951,7,18.0
Vancouver,1951,8,16.6
Vancouver,1951,9,14.3
Vancouver,1951,10,9.7
Vancouver,1951,11,5.6
Vancouver,1951,12,1.4
Vancouver,1952,1,1.7
Vancouver,1952,2,4.3
Vancouver,1952,3,5.6
Vancouver,1952,4,9.0
Vancouver,1952,5,12.0
Vancouver,1952,6,13.8
Vancouver,1952,7,17.7
Vancouver,1952,8,17.3
Vancouver,1952,9,14.8
Vancouver,1952,10,11.0
Vancouver,1952,11,5.1
Vancouver,1952,12,5.2
Vancouver,1953,1,5.9
Vancouver,1953,2,4.9
Vancouver,1953,3,6.3
Vancouver,1953,4,9.2
Vancouver,1953,5,13.1
Vancouver,1953,6,14.3
Vancouver,1953,7,17.8
Vancouver,1953,8,17.4
Vancouver,1953,9,14.6
Vancouver,1953,10,10.7
Vancouver,1953,11,8.0
Vancouver,1953,12,5.3
Vancouver,1954,1,0.5
Vancouver,1954,2,5.1
Vancouver,1954,3,4.5
Vancouver,1954,4,7.7
Vancouver,1954,5,12.6
Vancouver,1954,6,13.6
Vancouver,1954,7,15.6
Vancouver,1954,8,16.1
Vancouver,1954,9,14.3
Vancouver,1954,10,9.3
Vancouver,1954,11,8.8
Vancouver,1954,12,4.8
Vancouver,1955,1,3.6
Vancouver,1955,2,3.0
Vancouver,1955,3,3.6
Vancouver,1955,4,7.5
Vancouver,1955,5,10.6
Vancouver,1955,6,14.1
Vancouver,1955,7,15.7
Vancouver,1955,8,16.2
Vancouver,1955,9,13.7
Vancouver,1955,10,9.7
Vancouver,1955,11,3.0
Vancouver,1955,12,2.2
Vancouver,1956,1,3.0
Vancouver,1956,2,1.6
Vancouver,1956,3,4.9
Vancouver,1956,4,9.7
Vancouver,1956,5,13.7
Vancouver,1956,6,14.1
Vancouver,1956,7,18.3
Vancouver,1956,8,17.7
Vancouver,1956,9,13.9
Vancouver,1956,10,9.4
Vancouver,1956,11,5.0
Vancouver,1956,12,4.1
Vancouver,1957,1,-1.1
Vancouver,1957,2,2.2
Vancouver,1957,3,6.5
Vancouver,1957,4,9.9
Vancouver,1957,5,14.6
Vancouver,1957,6,15.9
Vancouver,1957,7,16.4
Vancouver,1957,8,16.9
Vancouver,1957,9,16.1
Vancouver,1957,10,10.0
Vancouver,1957,11,6.0
Vancouver,1957,12,5.7
Vancouver,1958,1,6.0
Vancouver,1958,2,7.6
Vancouver,1958,3,6.9
Vancouver,1958,4,9.7
Vancouver,1958,5,15.2
Vancouver,1958,6,18.0
Vancouver,1958,7,20.6
Vancouver,1958,8,18.7
Vancouver,1958,9,14.6
Vancouver,1958,10,10.3
Vancouver,1958,11,5.4
Vancouver,1958,12,5.2
Vancouver,1959,1,3.9
Vancouver,1959,2,4.1
Vancouver,1959,3,6.4
Vancouver,1959,4,9.1
Vancouver,1959,5,12.2
Vancouver,1959,6,15.8
Vancouver,1959,7,18.1
Vancouver,1959,8,16.4
Vancouver,1959,9,13.7
Vancouver,1959,10,10.3
Vancouver,1959,11,5.3
Vancouver,1959,12,4.3
Vancouver,1960,1,2.7
Vancouver,1960,2,5.0
Vancouver,1960,3,5.9
Vancouver,1960,4,10.0
Vancouver,1960,5,12.0
Vancouver,1960,6,15.1
Vancouver,1960,7,18.6
Vancouver,1960,8,16.6
Vancouver,1960,9,13.5
Vancouver,1960,10,11.1
Vancouver,1960,11,6.4
Vancouver,1960,12,4.1
Vancouver,1961,1,4.9
Vancouver,1961,2,6.5
Vancouver,1961,3,7.7
Vancouver,1961,4,9.3
Vancouver,1961,5,12.8
Vancouver,1961,6,16.8
Vancouver,1961,7,18.8
Vancouver,1961,8,19.0
Vancouver,1961,9,13.7
Vancouver,1961,10,9.0
Vancouver,1961,11,5.3
Vancouver,1961,12,3.7
Vancouver,1962,1,2.9
Vancouver,1962,2,5.5
Vancouver,1962,3,4.9
Vancouver,1962,4,9.9
Vancouver,1962,5,11.5
Vancouver,1962,6,15.3
Vancouver,1962,7,17.1
Vancouver,1962,8,16.6
Vancouver,1962,9,14.7
Vancouver,1962,10,11.3
Vancouver,1962,11,8.0
Vancouver,1962,12,5.4
Vancouver,1963,1,0.8
Vancouver,1963,2,6.9
Vancouver,1963,3,6.0
Vancouver,1963,4,9.1
Vancouver,1963,5,12.7
Vancouver,1963,6,15.0
Vancouver,1963,7,16.2
Vancouver,1963,8,17.5
Vancouver,1963,9,16.1
Vancouver,1963,10,11.6
Vancouver,1963,11,6.6
Vancouver,1963,12,4.5
Vancouver,1964,1,4.7
Vancouver,1964,2,4.2
Vancouver,1964,3,5.8
Vancouver,1964,4,8.0
Vancouver,1964,5,11.0
Vancouver,1964,6,14.5
Vancouver,1964,7,16.1
Vancouver,1964,8,16.4
Vancouver,1964,9,13.1
Vancouver,1964,10,9.7
Vancouver,1964,11,5.1
Vancouver,1964,12,1.1
Vancouver,1965,1,2.2
Vancouver,1965,2,4.7
Vancouver,1965,3,4.6
Vancouver,1965,4,9.1
Vancouver,1965,5,10.7
Vancouver,1965,6,14.9
Vancouver,1965,7,17.6
Vancouver,1965,8,17.2
Vancouver,1965,9,13.0
Vancouver,1965,10,11.1
Vancouver,1965,11,7.4
Vancouver,1965,12,3.5
Vancouver,1966,1,3.2
Vancouver,1966,2,4.4
Vancouver,1966,3,6.3
Vancouver,1966,4,8.4
Vancouver,1966,5,11.6
Vancouver,1966,6,14.0
Vancouver,1966,7,16.0
Vancouver,1966,8,17.1
Vancouver,1966,9,15.0
Vancouver,1966,10,9.7
Vancouver,1966,11,6.7
Vancouver,1966,12,6.0
Vancouver,1967,1,4.7
Vancouver,1967,2,5.2
Vancouver,1967,3,5.3
Vancouver,1967,4,7.5
Vancouver,1967,5,12.2
Vancouver,1967,6,16.8
Vancouver,1967,7,17.5
Vancouver,1967,8,19.1
Vancouver,1967,9,15.8
Vancouver,1967,10,11.2
Vancouver,1967,11,6.9
Vancouver,1967,12,4.0
Vancouver,1968,1,3.9
Vancouver,1968,2,5.6
Vancouver,1968,3,7.7
Vancouver,1968,4,8.5
Vancouver,1968,5,12.5
Vancouver,1968,6,15.0
Vancouver,1968,7,17.9
Vancouver,1968,8,16.4
Vancouver,1968,9,13.7
Vancouver,1968,10,9.9
Vancouver,1968,11,6.9
Vancouver,1968,12,1.4
Vancouver,1969,1,-2.8
Vancouver,1969,2,3.0
Vancouver,1969,3,6.0
Vancouver,1969,4,8.5
Vancouver,1969,5,13.2
Vancouver,1969,6,17.3
Vancouver,1969,7,17.2
Vancouver,1969,8,15.7
Vancouver,1969,9,14.1
Vancouver,1969,10,9.8
Vancouver,1969,11,6.7
Vancouver,1969,12,5.5
Vancouver,1970,1,3.2
Vancouver,1970,2,5.4
Vancouver,1970,3,6.2
Vancouver,1970,4,8.0
Vancouver,1970,5,11.5
Vancouver,1970,6,16.0
Vancouver,1970,7,17.1
Vancouver,1970,8,16.6
Vancouver,1970,9,12.7
Vancouver,1970,10,8.7
Vancouver,1970,11,5.3
Vancouver,1970,12,3.1
Vancouver,1971,1,2.3
Vancouver,1971,2,4.2
Vancouver,1971,3,4.4
Vancouver,1971,4,8.2
Vancouver,1971,5,11.8
Vancouver,1971,6,13.5
Vancouver,1971,7,17.3
Vancouver,1971,8,18.4
Vancouver,1971,9,13.1
Vancouver,1971,10,9.1
Vancouver,1971,11,6.6
Vancouver,1971,12,0.7
Vancouver,1972,1,0.8
Vancouver,1972,2,4.0
Vancouver,1972,3,7.0
Vancouver,1972,4,7.1
Vancouver,1972,5,12.6
Vancouver,1972,6,14.6
Vancouver,1972,7,16.9
Vancouver,1972,8,17.8
Vancouver,1972,9,12.4
Vancouver,1972,10,7.9
Vancouver,1972,11,6.3
Vancouver,1972,12,1.9
Vancouver,1973,1,2.4
Vancouver,1973,2,4.8
Vancouver,1973,3,6.3
Vancouver,1973,4,8.6
Vancouver,1973,5,12.1
Vancouver,1973,6,14.3
Vancouver,1973,7,16.7
Vancouver,1973,8,15.8
Vancouver,1973,9,14.9
Vancouver,1973,10,9.8
Vancouver,1973,11,4.3
Vancouver,1973,12,5.4
Vancouver,1974,1,2.7
Vancouver,1974,2,4.8
Vancouver,1974,3,6.2
Vancouver,1974,4,9.0
Vancouver,1974,5,10.6
Vancouver,1974,6,14.6
Vancouver,1974,7,16.0
Vancouver,1974,8,17.3
Vancouver,1974,9,15.8
Vancouver,1974,10,10.4
Vancouver,1974,11,6.6
Vancouver,1974,12,5.5
Vancouver,1975,1,2.6
Vancouver,1975,2,2.6
Vancouver,1975,3,5.2
Vancouver,1975,4,7.2
Vancouver,1975,5,11.7
Vancouver,1975,6,14.3
Vancouver,1975,7,18.0
Vancouver,1975,8,15.9
Vancouver,1975,9,14.1
Vancouver,1975,10,9.6
Vancouver,1975,11,5.8
Vancouver,1975,12,3.1
Vancouver,1976,1,4.5
Vancouver,1976,2,4.3
Vancouver,1976,3,4.4
Vancouver,1976,4,8.8
Vancouver,1976,5,11.6
Vancouver,1976,6,13.7
Vancouver,1976,7,16.9
Vancouver,1976,8,15.9
Vancouver,1976,9,14.8
Vancouver,1976,10,10.2
Vancouver,1976,11,6.4
Vancouver,1976,12,5.6
Vancouver,1977,1,2.4
Vancouver,1977,2,6.9
Vancouver,1977,3,6.0
Vancouver,1977,4,9.6
Vancouver,1977,5,11.4
Vancouver,1977,6,15.3
Vancouver,1977,7,16.6
Vancouver,1977,8,18.8
Vancouver,1977,9,13.3
Vancouver,1977,10,9.8
Vancouver,1977,11,5.2
Vancouver,1977,12,3.1
Vancouver,1978,1,3.6
Vancouver,1978,2,5.7
Vancouver,1978,3,7.3
Vancouver,1978,4,9.2
Vancouver,1978,5,11.8
Vancouver,1978,6,16.3
Vancouver,1978,7,18.1
Vancouver,1978,8,17.3
Vancouver,1978,9,13.7
Vancouver,1978,10,10.5
Vancouver,1978,11,4.2
Vancouver,1978,12,2.1
Vancouver,1979,1,0.3
Vancouver,1979,2,3.9
Vancouver,1979,3,7.3
Vancouver,1979,4,8.9
Vancouver,1979,5,12.8
Vancouver,1979,6,15.2
Vancouver,1979,7,17.9
Vancouver,1979,8,17.7
Vancouver,1979,9,15.5
Vancouver,1979,10,10.6
Vancouver,1979,11,5.0
Vancouver,1979,12,6.0
Vancouver,1980,1,0.7
Vancouver,1980,2,5.7
Vancouver,1980,3,5.7
Vancouver,1980,4,10.1
Vancouver,1980,5,12.3
Vancouver,1980,6,14.2
Vancouver,1980,7,16.6
Vancouver,1980,8,16.4
Vancouver,1980,9,14.0
Vancouver,1980,10,10.8
Vancouver,1980,11,7.2
Vancouver,1980,12,5.1
Vancouver,1981,1,5.6
Vancouver,1981,2,5.3
Vancouver,1981,3,7.9
Vancouver,1981,4,8.7
Vancouver,1981,5,12.5
Vancouver,1981,6,13.9
Vancouver,1981,7,17.1
Vancouver,1981,8,18.8
Vancouver,1981,9,15.0
Vancouver,1981,10,9.5
Vancouver,1981,11,7.8
Vancouver,1981,12,4.1
Vancouver,1982,1,2.1
Vancouver,1982,2,4.2
Vancouver,1982,3,5.6
Vancouver,1982,4,7.7
Vancouver,1982,5,12.1
Vancouver,1982,6,16.7
Vancouver,1982,7,17.0
Vancouver,1982,8,16.8
Vancouver,1982,9,14.8
Vancouver,1982,10,10.4
Vancouver,1982,11,4.4
Vancouver,1982,12,4.2
Vancouver,1983,1,6.4
Vancouver,1983,2,6.4
Vancouver,1983,3,8.3
Vancouver,1983,4,9.3
Vancouver,1983,5,13.7
Vancouver,1983,6,15.3
Vancouver,1983,7,16.7
Vancouver,1983,8,17.7
Vancouver,1983,9,13.5
Vancouver,1983,10,9.6
Vancouver,1983,11,7.6
Vancouver,1983,12,0.7
Vancouver,1984,1,4.6
Vancouver,1984,2,6.3
Vancouver,1984,3,7.9
Vancouver,1984,4,8.8
Vancouver,1984,5,11.4
Vancouver,1984,6,14.7
Vancouver,1984,7,17.2
Vancouver,1984,8,17.6
Vancouver,1984,9,13.9
Vancouver,1984,10,9.0
Vancouver,1984,11,6.2
Vancouver,1984,12,0.8
Vancouver,1985,1,1.6
Vancouver,1985,2,3.4
Vancouver,1985,3,5.2
Vancouver,1985,4,8.6
Vancouver,1985,5,12.3
Vancouver,1985,6,14.9
Vancouver,1985,7,19.3
Vancouver,1985,8,17.1
Vancouver,1985,9,13.1
Vancouver,1985,10,9.7
Vancouver,1985,11,0.2
Vancouver,1985,12,1.8
Vancouver,1986,1,6.2
Vancouver,1986,2,3.8
Vancouver,1986,3,7.9
Vancouver,1986,4,8.1
Vancouver,1986,5,12.5
Vancouver,1986,6,15.8
Vancouver,1986,7,16.1
Vancouver,1986,8,18.8
Vancouver,1986,9,14.5
Vancouver,1986,10,10.9
Vancouver,1986,11,6.3
Vancouver,1986,12,4.8
Vancouver,1987,1,4.5
Vancouver,1987,2,6.6
Vancouver,1987,3,8.0
Vancouver,1987,4,10.4
Vancouver,1987,5,13.0
Vancouver,1987,6,16.0
Vancouver,1987,7,17.6
Vancouver,1987,8,17.7
Vancouver,1987,9,15.8
Vancouver,1987,10,11.1
Vancouver,1987,11,8.4
Vancouver,1987,12,3.7
Vancouver,1988,1,3.6
Vancouver,1988,2,5.6
Vancouver,1988,3,6.9
Vancouver,1988,4,9.7
Vancouver,1988,5,12.4
Vancouver,1988,6,15.1
Vancouver,1988,7,17.6
Vancouver,1988,8,17.7
Vancouver,1988,9,14.5
Vancouver,1988,10,11.5
Vancouver,1988,11,7.2
Vancouver,1988,12,4.9
Vancouver,1989,1,3.8
Vancouver,1989,2,0.9
Vancouver,1989,3,5.8
Vancouver,1989,4,10.5
Vancouver,1989,5,12.9
Vancouver,1989,6,16.1
Vancouver,1989,7,17.4
Vancouver,1989,8,17.2
Vancouver,1989,9,15.3
Vancouver,1989,10,10.7
Vancouver,1989,11,7.2
Vancouver,1989,12,5.1
Vancouver,1990,1,4.5
Vancouver,1990,2,2.3
Vancouver,1990,3,6.6
Vancouver,1990,4,10.4
Vancouver,1990,5,12.7
Vancouver,1990,6,15.4
Vancouver,1990,7,18.7
Vancouver,1990,8,19.1
Vancouver,1990,9,16.2
Vancouver,1990,10,10.0
Vancouver,1990,11,7.1
Vancouver,1990,12,0.9
Vancouver,1991,1,1.7
Vancouver,1991,2,7.2
Vancouver,1991,3,5.4
Vancouver,1991,4,8.8
Vancouver,1991,5,12.3
Vancouver,1991,6,14.6
Vancouver,1991,7,17.8
Vancouver,1991,8,18.0
Vancouver,1991,9,14.9
Vancouver,1991,10,9.3
Vancouver,1991,11,7.3
Vancouver,1991,12,5.7
Vancouver,1992,1,6.0
Vancouver,1992,2,6.8
Vancouver,1992,3,8.5
Vancouver,1992,4,10.6
Vancouver,1992,5,13.6
Vancouver,1992,6,17.2
Vancouver,1992,7,18.4
Vancouver,1992,8,17.8
Vancouver,1992,9,13.9
Vancouver,1992,10,11.4
Vancouver,1992,11,6.6
Vancouver,1992,12,2.0
Vancouver,1993,1,-0.2
Vancouver,1993,2,3.6
Vancouver,1993,3,7.5
Vancouver,1993,4,10.1
Vancouver,1993,5,14.7
Vancouver,1993,6,15.9
Vancouver,1993,7,16.4
Vancouver,1993,8,17.6
Vancouver,1993,9,14.8
Vancouver,1993,10,11.6
Vancouver,1993,11,4.7
Vancouver,1993,12,4.7
Vancouver,1994,1,6.4
Vancouver,1994,2,3.9
Vancouver,1994,3,7.3
Vancouver,1994,4,10.9
Vancouver,1994,5,13.8
Vancouver,1994,6,15.0
Vancouver,1994,7,18.5
Vancouver,1994,8,18.5
Vancouver,1994,9,15.7
Vancouver,1994,10,10.2
Vancouver,1994,11,5.2
Vancouver,1994,12,4.5
Vancouver,1995,1,4.6
Vancouver,1995,2,5.5
Vancouver,1995,3,7.1
Vancouver,1995,4,9.7
Vancouver,1995,5,14.2
Vancouver,1995,6,16.6
Vancouver,1995,7,18.6
Vancouver,1995,8,16.5
Vancouver,1995,9,16.6
Vancouver,1995,10,10.5
Vancouver,1995,11,8.1
Vancouver,1995,12,4.9
Vancouver,1996,1,3.1
Vancouver,1996,2,4.3
Vancouver,1996,3,6.8
Vancouver,1996,4,10.5
Vancouver,1996,5,11.8
Vancouver,1996,6,15.2
Vancouver,1996,7,18.2
Vancouver,1996,8,18.2
Vancouver,1996,9,13.7
Vancouver,1996,10,9.7
Vancouver,1996,11,5.1
Vancouver,1996,12,1.5
Vancouver,1997,1,4.0
Vancouver,1997,2,5.0
Vancouver,1997,3,6.4
Vancouver,1997,4,9.1
Vancouver,1997,5,14.0
Vancouver,1997,6,15.6
Vancouver,1997,7,17.7
Vancouver,1997,8,19.0
Vancouver,1997,9,16.0
Vancouver,1997,10,10.6
Vancouver,1997,11,7.6
Vancouver,1997,12,5.0
Vancouver,1998,1,4.6
Vancouver,1998,2,7.1
Vancouver,1998,3,7.9
Vancouver,1998,4,9.6
Vancouver,1998,5,13.5
Vancouver,1998,6,16.5
Vancouver,1998,7,19.3
Vancouver,1998,8,19.1
Vancouver,1998,9,16.2
Vancouver,1998,10,10.9
Vancouver,1998,11,8.0
Vancouver,1998,12,3.8
Vancouver,1999,1,5.2
Vancouver,1999,2,5.7
Vancouver,1999,3,6.4
Vancouver,1999,4,8.8
Vancouver,1999,5,11.3
Vancouver,1999,6,14.5
Vancouver,1999,7,16.7
Vancouver,1999,8,18.3
Vancouver,1999,9,14.6
Vancouver,1999,10,9.7
Vancouver,1999,11,7.9
Vancouver,1999,12,5.1
Vancouver,2000,1,3.6
Vancouver,2000,2,5.1
Vancouver,2000,3,7.1
Vancouver,2000,4,9.8
Vancouver,2000,5,11.7
Vancouver,2000,6,15.6
Vancouver,2000,7,17.5
