lat,lon,size_ha,province,cause,year
53.6647,-107.1669,1.9,Saskatchewan,Human,2023
48.2001,-80.5836,1.9,Ontario,Human,2023
48.2773,-80.5449,1.9,Ontario,Human,2023
50.4339,-106.9169,2.0,Saskatchewan,Human,2023
46.3382,-65.0062,2.0,New Brunswick,Human,2023
55.8075,-104.3401,2.0,Saskatchewan,Human,2023
47.3713,-81.5479,2.0,Ontario,Human,2023
46.9798,-83.595,2.0,Ontario,Other / unknown,2023
62.6927,-105.6832,2.0,Northwest Territories,Other / unknown,2023
45.9613,-60.7058,2.0,Nova Scotia,Human,2023
52.7092,-86.3179,2.0,Ontario,Other / unknown,2023
55.5944,-98.9403,2.0,Manitoba,Other / unknown,2023
51.3078,-118.688,2.0,British Columbia,Other / unknown,2023
53.0882,-124.4962,2.0,British Columbia,Human,2023
51.7486,-92.1083,2.0,Ontario,Other / unknown,2023
58.9918,-119.2266,2.0,Alberta,Other / unknown,2023
48.675,-78.1165,2.0,Quebec,Human,2023
48.9081,-72.371,2.0,Quebec,Human,2023
51.4085,-124.427,2.0,British Columbia,Other / unknown,2023
53.7106,-100.334,2.0,Manitoba,Human,2023
56.2821,-120.7096,2.0,British Columbia,Human,2023
54.5722,-98.1078,2.0,Manitoba,Human,2023
66.6111,-128.7293,2.0,Northwest Territories,Other / unknown,2023
54.8294,-128.9356,2.0,British Columbia,Other / unknown,2023
59.8236,-122.8368,2.0,British Columbia,Other / unknown,2023
60.05,-123.6833,2.0,Northwest Territories,Other / unknown,2023
55.9836,-121.6755,2.0,British Columbia,Other / unknown,2023
53.8636,-90.8169,2.0,Ontario,Other / unknown,2023
55.1753,-101.797,2.0,Manitoba,Other / unknown,2023
54.2045,-125.6868,2.0,British Columbia,Other / unknown,2023
54.7469,-120.7802,2.0,British Columbia,Other / unknown,2023
50.9769,-119.2056,2.0,British Columbia,Other / unknown,2023
53.6694,-126.2906,2.0,British Columbia,Other / unknown,2023
50.3401,-125.8891,2.0,British Columbia,Human,2023
56.2967,-121.1067,2.0,British Columbia,Human,2023
54.9936,-123.7272,2.0,British Columbia,Other / unknown,2023
46.2788,-60.2696,2.0,Nova Scotia,Human,2023
48.1428,-80.226,2.0,Ontario,Human,2023
56.4858,-109.4134,2.0,Saskatchewan,Human,2023
60.7735,-135.0335,2.0,Yukon,Human,2023
55.4353,-98.3072,2.0,Manitoba,Other / unknown,2023
60.9826,-107.0989,2.0,Northwest Territories,Other / unknown,2023
60.7754,-135.0639,2.0,Yukon,Human,2023
60.7415,-135.1029,2.0,Yukon,Unknown,2023
54.0667,-94.4775,2.0,Manitoba,Other / unknown,2023
60.6875,-135.0491,2.0,Yukon,Unknown,2023
55.6775,-120.1148,2.0,British Columbia,Human,2023
65.2728,-139.23,2.0,Yukon,Other / unknown,2023
54.3807,-105.009,2.0,Saskatchewan,Other / unknown,2023
55.0233,-98.0628,2.0,Manitoba,Other / unknown,2023
53.195,-99.8678,2.0,Manitoba,Human,2023
55.5612,-106.6815,2.0,Saskatchewan,Other / unknown,2023
52.1438,-106.0754,2.0,Saskatchewan,Human,2023
51.2608,-117.3538,2.0,Parks Canada,Other / unknown,2023
46.5281,-67.0384,2.0,New Brunswick,Human,2023
49.3138,-117.6768,2.0,British Columbia,Human,2023
43.8551,-66.146,2.0,Nova Scotia,Human,2023
45.7477,-65.5362,2.0,New Brunswick,Human,2023
55.3459,-120.3588,2.0,British Columbia,Human,2023
54.7589,-101.9158,2.0,Saskatchewan,Human,2023
59.5381,-108.2986,2.0,Saskatchewan,Other / unknown,2023
51.2571,-88.1557,2.0,Ontario,Other / unknown,2023
55.1765,-102.9397,2.0,Saskatchewan,Human,2023
53.7618,-122.7132,2.0,British Columbia,Human,2023
54.8472,-107.8265,2.0,Saskatchewan,Human,2023
55.0245,-107.768,2.0,Saskatchewan,Human,2023
55.1783,-102.9252,2.0,Saskatchewan,Human,2023
48.3277,-80.3031,2.0,Ontario,Human,2023
46.3747,-65.3221,2.0,New Brunswick,Other / unknown,2023
49.1711,-87.5961,2.0,Ontario,Other / unknown,2023
51.1757,-92.3626,2.0,Ontario,Other / unknown,2023
47.9066,-59.0677,2.0,Newfoundland and Labrador,Human,2023
53.7106,-100.334,2.0,Manitoba,Human,2023
50.4919,-124.3295,2.0,British Columbia,Other / unknown,2023
50.8489,-120.9569,2.0,British Columbia,Human,2023
51.5211,-124.1619,2.0,British Columbia,Human,2023
47.5289,-76.5354,2.0,Quebec,Other / unknown,2023
48.7404,-69.9829,2.0,Quebec,Other / unknown,2023
53.6706,-122.1433,2.0,British Columbia,Other / unknown,2023
53.8332,-122.7214,2.0,British Columbia,Human,2023
55.6727,-116.4051,2.0,Alberta,Human,2023
51.6133,-121.856,2.0,British Columbia,Other / unknown,2023
47.4867,-55.8047,2.0,Newfoundland and Labrador,Human,2023
56.4318,-120.8672,2.0,British Columbia,Human,2023
47.8259,-59.3237,2.0,Newfoundland and Labrador,Human,2023
55.7521,-120.4799,2.0,British Columbia,Human,2023
56.6111,-121.5327,2.1,British Columbia,Other / unknown,2023
44.3087,-64.7889,2.1,Nova Scotia,Human,2023
49.0656,-115.621,2.1,British Columbia,Other / unknown,2023
64.1338,-139.1475,2.1,Yukon,Other / unknown,2023
46.4186,-61.0892,2.1,Nova Scotia,Human,2023
52.0435,-121.7018,2.1,British Columbia,Human,2023
43.8605,-66.135,2.1,Nova Scotia,Human,2023
48.478,-91.477,2.1,Ontario,Other / unknown,2023
45.9374,-77.964,2.1,Ontario,Other / unknown,2023
55.9287,-112.4347,2.1,Alberta,Other / unknown,2023
53.8517,-94.6211,2.2,Manitoba,Human,2023
49.7444,-94.6364,2.2,Ontario,Human,2023
47.8632,-69.3035,2.2,Quebec,Human,2023
58.9632,-121.447,2.2,British Columbia,Other / unknown,2023
49.4406,-120.2952,2.2,British Columbia,Human,2023
55.3399,-125.3091,2.2,British Columbia,Other / unknown,2023
49.8381,-68.2516,2.2,Quebec,Other / unknown,2023
55.3258,-114.5516,2.2,Alberta,Human,2023
52.2844,-126.4213,2.2,British Columbia,Other / unknown,2023
51.7872,-118.4721,2.2,British Columbia,Other / unknown,2023
56.3672,-117.0762,2.2,Alberta,Human,2023
55.7422,-101.329,2.2,Manitoba,Human,2023
45.2907,-73.7336,2.2,Quebec,Human,2023
50.625,-96.4539,2.2,Manitoba,Human,2023
55.4964,-97.2725,2.2,Manitoba,Other / unknown,2023
48.8391,-72.1451,2.2,Quebec,Human,2023
60.7732,-137.5768,2.2,Yukon,Human,2023
52.1046,-94.2899,2.3,Ontario,Human,2023
45.9486,-66.8377,2.3,New Brunswick,Human,2023
56.3936,-116.7046,2.3,Alberta,Other / unknown,2023
52.6228,-121.6472,2.3,British Columbia,Other / unknown,2023
59.4803,-111.6129,2.3,Parks Canada,Other / unknown,2023
44.4082,-65.859,2.3,Nova Scotia,Human,2023
48.7263,-79.1751,2.3,Quebec,Other / unknown,2023
50.8685,-119.9625,2.3,British Columbia,Human,2023
54.6503,-100.834,2.3,Manitoba,Other / unknown,2023
47.7964,-83.2654,2.3,Ontario,Human,2023
46.0093,-81.7021,2.4,Ontario,Other / unknown,2023
54.1939,-124.1163,2.4,British Columbia,Other / unknown,2023
52.3526,-115.6615,2.4,Alberta,Human,2023
48.1468,-69.7041,2.4,Quebec,Human,2023
54.2633,-123.6428,2.4,British Columbia,Other / unknown,2023
57.2362,-116.5098,2.4,Alberta,Other / unknown,2023
55.5868,-127.2876,2.4,British Columbia,Other / unknown,2023
52.5339,-121.3695,2.4,British Columbia,Other / unknown,2023
61.3261,-117.4331,2.4,Northwest Territories,Other / unknown,2023
50.5376,-119.0019,2.4,British Columbia,Human,2023
55.6066,-126.8262,2.4,British Columbia,Other / unknown,2023
48.9708,-85.9529,2.4,Ontario,Other / unknown,2023
56.7447,-100.522,2.4,Manitoba,Other / unknown,2023
53.0622,-118.083,2.4,Parks Canada,Other / unknown,2023
54.0192,-99.1933,2.4,Manitoba,Other / unknown,2023
52.7006,-99.0997,2.4,Manitoba,Other / unknown,2023
48.8802,-74.3542,2.4,Quebec,Other / unknown,2023
48.8549,-76.0802,2.4,Quebec,Other / unknown,2023
55.2013,-102.9166,2.4,Saskatchewan,Human,2023
43.434,-65.597,2.4,Nova Scotia,Human,2023
53.5144,-105.9793,2.5,Saskatchewan,Human,2023
49.8718,-123.9516,2.5,British Columbia,Other / unknown,2023
58.704,-113.9166,2.5,Alberta,Other / unknown,2023
53.5169,-122.5722,2.5,British Columbia,Other / unknown,2023
52.9258,-102.0733,2.5,Saskatchewan,Human,2023
52.3185,-123.0398,2.5,British Columbia,Other / unknown,2023
53.9313,-117.7807,2.5,Alberta,Other / unknown,2023
46.4871,-82.3018,2.5,Ontario,Other / unknown,2023
48.255,-82.8814,2.5,Ontario,Other / unknown,2023
53.7428,-115.8558,2.5,Alberta,Human,2023
45.2608,-66.9215,2.5,New Brunswick,Human,2023
45.179,-66.3684,2.5,New Brunswick,Human,2023
55.6275,-116.1458,2.5,Alberta,Other / unknown,2023
49.3549,-125.0876,2.5,British Columbia,Human,2023
52.8328,-114.9187,2.5,Alberta,Other / unknown,2023
66.2253,-127.9774,2.5,Northwest Territories,Other / unknown,2023
49.0446,-92.6149,2.5,Ontario,Other / unknown,2023
48.6066,-71.0317,2.5,Quebec,Human,2023
55.0647,-97.9736,2.5,Manitoba,Other / unknown,2023
55.2038,-103.9967,2.5,Saskatchewan,Other / unknown,2023
51.5578,-96.1906,2.5,Manitoba,Other / unknown,2023
52.4098,-124.8375,2.5,British Columbia,Other / unknown,2023
56.3323,-121.8276,2.5,British Columbia,Other / unknown,2023
49.3868,-117.9352,2.5,British Columbia,Other / unknown,2023
50.5756,-96.2411,2.5,Manitoba,Human,2023
51.4084,-120.1803,2.6,British Columbia,Other / unknown,2023
45.9776,-74.1347,2.6,Quebec,Human,2023
49.8755,-73.373,2.6,Quebec,Human,2023
46.642,-65.8609,2.6,New Brunswick,Human,2023
46.441,-64.0983,2.6,Prince Edward Island,Human,2023
59.4522,-120.8059,2.6,British Columbia,Other / unknown,2023
55.4486,-124.624,2.6,British Columbia,Other / unknown,2023
51.7615,-90.2256,2.6,Ontario,Other / unknown,2023
56.4484,-117.2553,2.6,Alberta,Human,2023
51.4628,-78.6547,2.7,Quebec,Other / unknown,2023
51.2684,-93.0452,2.7,Ontario,Other / unknown,2023
43.7408,-65.8269,2.7,Nova Scotia,Human,2023
48.0352,-66.675,2.7,Quebec,Human,2023
46.6152,-65.8862,2.7,New Brunswick,Human,2023
54.8216,-101.9508,2.7,Saskatchewan,Other / unknown,2023
50.6555,-119.9423,2.7,British Columbia,Human,2023
43.7418,-65.848,2.7,Nova Scotia,Human,2023
55.4955,-114.5835,2.8,Alberta,Other / unknown,2023
50.1404,-121.5565,2.8,British Columbia,Human,2023
50.2699,-92.828,2.8,Ontario,Other / unknown,2023
50.8761,-96.0494,2.8,Manitoba,Other / unknown,2023
43.8027,-65.8549,2.8,Nova Scotia,Human,2023
54.8722,-109.4398,2.8,Saskatchewan,Other / unknown,2023
51.0682,-94.6819,2.8,Ontario,Other / unknown,2023
53.4835,-108.8509,2.8,Saskatchewan,Human,2023
50.0062,-82.3208,2.8,Ontario,Other / unknown,2023
48.9383,-71.3341,2.8,Quebec,Other / unknown,2023
55.1147,-126.5745,2.8,British Columbia,Human,2023
51.5603,-90.2669,2.9,Ontario,Other / unknown,2023
45.5687,-62.1691,2.9,Nova Scotia,Human,2023
46.4276,-62.7916,2.9,Prince Edward Island,Human,2023
50.8862,-121.8212,2.9,British Columbia,Human,2023
51.8917,-118.6648,2.9,British Columbia,Other / unknown,2023
52.6068,-124.9317,2.9,British Columbia,Other / unknown,2023
55.1521,-124.4639,2.9,British Columbia,Other / unknown,2023
51.6022,-91.4354,3.0,Ontario,Other / unknown,2023
60.8764,-120.4707,3.0,Northwest Territories,Other / unknown,2023
49.2217,-117.122,3.0,British Columbia,Other / unknown,2023
50.5268,-74.6657,3.0,Quebec,Other / unknown,2023
55.1833,-102.9388,3.0,Saskatchewan,Human,2023
55.178,-102.9262,3.0,Saskatchewan,Human,2023
56.4766,-108.7025,3.0,Saskatchewan,Human,2023
59.9194,-111.4913,3.0,Alberta,Other / unknown,2023
55.0215,-89.0232,3.0,Ontario,Other / unknown,2023
50.9747,-95.6983,3.0,Manitoba,Other / unknown,2023
54.3806,-101.291,3.0,Manitoba,Other / unknown,2023
55.1608,-96.8564,3.0,Manitoba,Other / unknown,2023
50.6456,-90.4348,3.0,Ontario,Other / unknown,2023
45.2081,-67.0097,3.0,New Brunswick,Human,2023
54.564,-125.3615,3.0,British Columbia,Other / unknown,2023
52.1478,-96.6208,3.0,Manitoba,Other / unknown,2023
52.9238,-82.4146,3.0,Ontario,Unknown,2023
54.2342,-116.0528,3.0,Alberta,Human,2023
55.9598,-120.6104,3.0,British Columbia,Human,2023
54.1988,-125.807,3.0,British Columbia,Human,2023
53.2761,-105.9004,3.0,Saskatchewan,Human,2023
48.3958,-58.6207,3.0,Newfoundland and Labrador,Human,2023
51.1493,-87.5211,3.0,Ontario,Other / unknown,2023
53.5678,-123.6032,3.0,British Columbia,Other / unknown,2023
57.9487,-117.497,3.0,Alberta,Human,2023
54.0345,-109.1545,3.0,Saskatchewan,Human,2023
55.8286,-125.0143,3.0,British Columbia,Other / unknown,2023
49.6537,-116.0348,3.0,British Columbia,Human,2023
52.6469,-94.0665,3.0,Ontario,Other / unknown,2023
55.9142,-110.7397,3.0,Alberta,Human,2023
63.805,-122.3655,3.0,Northwest Territories,Other / unknown,2023
51.563,-87.6874,3.0,Ontario,Other / unknown,2023
61.4219,-128.5047,3.0,Yukon,Other / unknown,2023
53.9327,-102.2677,3.0,Saskatchewan,Human,2023
48.3528,-81.2773,3.0,Ontario,Human,2023
45.8845,-66.505,3.0,New Brunswick,Human,2023
55.791,-119.1923,3.0,Alberta,Human,2023
53.4703,-83.0557,3.0,Ontario,Other / unknown,2023
47.5262,-66.6446,3.0,New Brunswick,Other / unknown,2023
54.7332,-109.5185,3.1,Saskatchewan,Other / unknown,2023
53.6736,-122.17,3.1,British Columbia,Other / unknown,2023
50.6611,-120.54,3.1,British Columbia,Human,2023
54.6351,-126.8741,3.1,British Columbia,Human,2023
46.3717,-82.8768,3.1,Ontario,Other / unknown,2023
54.5055,-117.6712,3.1,Alberta,Human,2023
41.9355,-82.5168,3.1,Parks Canada,Human,2023
54.5951,-116.7815,3.2,Alberta,Human,2023
50.7651,-89.4454,3.2,Ontario,Other / unknown,2023
54.5116,-103.3117,3.2,Saskatchewan,Other / unknown,2023
49.8003,-92.8941,3.2,Ontario,Human,2023
54.9381,-101.159,3.2,Manitoba,Other / unknown,2023
57.0825,-118.1301,3.2,Alberta,Human,2023
58.3486,-113.6755,3.2,Parks Canada,Other / unknown,2023
55.5848,-116.514,3.2,Alberta,Human,2023
54.0804,-125.3574,3.2,British Columbia,Other / unknown,2023
48.7546,-78.0679,3.2,Quebec,Human,2023
51.294,-119.5045,3.2,British Columbia,Other / unknown,2023
49.1022,-86.7321,3.3,Ontario,Other / unknown,2023
49.3172,-118.9219,3.3,British Columbia,Other / unknown,2023
57.7076,-118.3258,3.3,Alberta,Other / unknown,2023
51.2073,-115.5354,3.3,Parks Canada,Human,2023
59.3986,-117.2073,3.3,Alberta,Other / unknown,2023
50.1794,-90.1318,3.3,Ontario,Other / unknown,2023
55.916,-110.7361,3.3,Alberta,Human,2023
56.6304,-111.393,3.3,Alberta,Human,2023
51.4651,-66.8587,3.3,Quebec,Other / unknown,2023
46.1244,-82.0876,3.4,Ontario,Other / unknown,2023
53.7006,-97.5319,3.4,Manitoba,Other / unknown,2023
54.7662,-105.6705,3.4,Saskatchewan,Other / unknown,2023
50.9217,-89.6457,3.4,Ontario,Other / unknown,2023
50.712,-120.3403,3.4,British Columbia,Human,2023
50.7101,-127.522,3.4,British Columbia,Human,2023
47.027,-79.2681,3.4,Quebec,Human,2023
56.0829,-120.7079,3.4,British Columbia,Human,2023
51.3758,-122.6254,3.4,British Columbia,Other / unknown,2023
55.3674,-115.6895,3.5,Alberta,Unknown,2023
52.0241,-92.7354,3.5,Ontario,Other / unknown,2023
48.7674,-76.0104,3.5,Quebec,Other / unknown,2023
52.5445,-115.4206,3.5,Alberta,Other / unknown,2023
54.8733,-127.264,3.5,British Columbia,Human,2023
63.5333,-139.2792,3.5,Yukon,Other / unknown,2023
48.8007,-77.2321,3.5,Quebec,Other / unknown,2023
58.4261,-121.4986,3.5,British Columbia,Other / unknown,2023
46.6495,-65.8152,3.5,New Brunswick,Human,2023
52.1355,-119.206,3.5,British Columbia,Other / unknown,2023
51.5493,-92.4497,3.5,Ontario,Other / unknown,2023
50.7747,-118.6138,3.5,British Columbia,Other / unknown,2023
53.4191,-106.005,3.5,Saskatchewan,Human,2023
58.1001,-114.9924,3.5,Alberta,Other / unknown,2023
54.352,-103.2315,3.5,Saskatchewan,Other / unknown,2023
54.7917,-122.6962,3.5,British Columbia,Other / unknown,2023
53.8564,-126.9741,3.5,British Columbia,Other / unknown,2023
49.419,-117.6083,3.5,British Columbia,Human,2023
50.849,-87.7535,3.5,Ontario,Other / unknown,2023
53.6517,-78.4974,3.5,Quebec,Other / unknown,2023
54.7099,-127.0563,3.6,British Columbia,Human,2023
50.1223,-117.6449,3.6,British Columbia,Other / unknown,2023
55.1053,-116.0802,3.6,Alberta,Human,2023
58.8444,-114.3438,3.6,Alberta,Other / unknown,2023
46.2499,-60.1241,3.6,Nova Scotia,Human,2023
55.81,-125.1747,3.6,British Columbia,Other / unknown,2023
51.5706,-93.8938,3.6,Ontario,Other / unknown,2023
51.6308,-114.7786,3.6,Alberta,Human,2023
52.7808,-124.0172,3.6,British Columbia,Other / unknown,2023
56.6021,-121.57,3.6,British Columbia,Other / unknown,2023
56.2846,-121.2233,3.6,British Columbia,Human,2023
48.7593,-71.7777,3.7,Quebec,Human,2023
49.9862,-87.9827,3.7,Ontario,Other / unknown,2023
64.1364,-139.1659,3.7,Yukon,Other / unknown,2023
54.6148,-110.477,3.7,Alberta,Unknown,2023
50.5732,-68.9131,3.8,Quebec,Human,2023
48.8587,-74.3607,3.8,Quebec,Other / unknown,2023
51.9396,-123.0946,3.8,British Columbia,Human,2023
50.4464,-126.202,3.8,British Columbia,Human,2023
49.104,-72.165,3.8,Quebec,Other / unknown,2023
51.3067,-121.3799,3.8,British Columbia,Human,2023
45.5176,-62.5382,3.8,Nova Scotia,Human,2023
55.7133,-120.643,3.9,British Columbia,Human,2023
50.2329,-94.9571,3.9,Ontario,Human,2023
60.1123,-128.8225,4.0,Yukon,Unknown,2023
56.5125,-121.9643,4.0,British Columbia,Human,2023
55.9928,-120.6102,4.0,British Columbia,Human,2023
53.8154,-121.963,4.0,British Columbia,Other / unknown,2023
53.9295,-117.7923,4.0,Alberta,Other / unknown,2023
56.6029,-104.1249,4.0,Saskatchewan,Other / unknown,2023
56.3496,-120.9103,4.0,British Columbia,Human,2023
59.4351,-119.9334,4.0,Alberta,Other / unknown,2023
46.5316,-64.9574,4.0,New Brunswick,Unknown,2023
49.3397,-72.4041,4.0,Quebec,Other / unknown,2023
56.0854,-121.9667,4.0,British Columbia,Human,2023
55.7439,-101.241,4.0,Manitoba,Human,2023
51.7117,-92.9712,4.0,Ontario,Other / unknown,2023
57.5793,-126.0596,4.0,British Columbia,Other / unknown,2023
51.5342,-98.7322,4.0,Manitoba,Human,2023
63.2968,-116.2222,4.0,Northwest Territories,Other / unknown,2023
50.0947,-120.7228,4.0,British Columbia,Human,2023
52.6153,-89.6831,4.0,Ontario,Other / unknown,2023
62.5021,-114.7683,4.0,Northwest Territories,Other / unknown,2023
54.442,-116.7772,4.0,Alberta,Other / unknown,2023
50.1408,-120.8436,4.0,British Columbia,Human,2023
58.9788,-106.0789,4.0,Saskatchewan,Other / unknown,2023
54.2912,-108.9031,4.0,Saskatchewan,Human,2023
46.9847,-83.6434,4.0,Ontario,Other / unknown,2023
55.024,-115.3499,4.0,Alberta,Human,2023
54.8901,-120.9781,4.0,British Columbia,Other / unknown,2023
56.934,-120.978,4.0,British Columbia,Human,2023
49.5639,-69.6944,4.0,Quebec,Other / unknown,2023
50.4759,-118.876,4.0,British Columbia,Other / unknown,2023
66.9784,-126.5642,4.0,Northwest Territories,Other / unknown,2023
46.9511,-53.9003,4.0,Newfoundland and Labrador,Human,2023
59.0023,-106.9785,4.0,Saskatchewan,Other / unknown,2023
55.4738,-106.5978,4.0,Saskatchewan,Human,2023
55.73,-92.8928,4.0,Manitoba,Other / unknown,2023
53.9218,-117.655,4.0,Alberta,Other / unknown,2023
51.9323,-120.471,4.1,British Columbia,Other / unknown,2023
50.0459,-119.5007,4.1,British Columbia,Human,2023
49.1882,-115.1839,4.1,British Columbia,Other / unknown,2023
49.9465,-122.1588,4.1,British Columbia,Other / unknown,2023
55.1366,-107.8653,4.2,Saskatchewan,Human,2023
53.5186,-124.5555,4.2,British Columbia,Other / unknown,2023
57.6261,-117.4422,4.2,Alberta,Unknown,2023
50.9543,-116.9468,4.2,British Columbia,Other / unknown,2023
45.2569,-66.8794,4.2,New Brunswick,Human,2023
56.1204,-113.3868,4.2,Alberta,Other / unknown,2023
58.1993,-121.1049,4.2,British Columbia,Other / unknown,2023
50.4118,-119.3017,4.2,British Columbia,Other / unknown,2023
50.4601,-119.3786,4.3,British Columbia,Human,2023
50.3543,-120.2386,4.4,British Columbia,Other / unknown,2023
53.9271,-109.2318,4.4,Saskatchewan,Human,2023
57.0847,-112.4743,4.4,Alberta,Other / unknown,2023
54.8704,-106.0808,4.5,Saskatchewan,Other / unknown,2023
46.4497,-79.4799,4.5,Ontario,Human,2023
52.5117,-120.358,4.5,British Columbia,Other / unknown,2023
49.1834,-119.5598,4.5,British Columbia,Human,2023
55.7245,-123.6043,4.5,British Columbia,Other / unknown,2023
46.0548,-81.7718,4.5,Ontario,Human,2023
51.4504,-78.704,4.5,Quebec,Other / unknown,2023
53.8633,-94.6239,4.5,Manitoba,Human,2023
55.2626,-125.1427,4.5,British Columbia,Other / unknown,2023
57.7468,-112.1373,4.6,Alberta,Other / unknown,2023
52.2128,-120.1636,4.6,British Columbia,Other / unknown,2023
54.8592,-99.0242,4.6,Manitoba,Other / unknown,2023
47.2425,-72.8325,4.6,Quebec,Human,2023
48.2954,-72.0116,4.6,Quebec,Human,2023
54.6563,-124.77,4.7,British Columbia,Other / unknown,2023
54.2411,-101.027,4.7,Manitoba,Other / unknown,2023
55.1983,-112.01,4.7,Alberta,Other / unknown,2023
54.441,-114.6053,4.7,Alberta,Human,2023
67.3796,-133.9565,4.7,Northwest Territories,Other / unknown,2023
50.7931,-118.1281,4.7,British Columbia,Other / unknown,2023
48.9577,-80.9569,4.8,Ontario,Other / unknown,2023
52.1005,-124.2352,4.8,British Columbia,Human,2023
46.0465,-66.0233,4.8,New Brunswick,Human,2023
52.4118,-124.8422,4.8,British Columbia,Other / unknown,2023
46.7083,-70.3467,4.8,Quebec,Human,2023
48.7709,-71.4724,4.9,Quebec,Human,2023
51.9995,-122.1568,4.9,British Columbia,Human,2023
63.3917,-138.6332,4.9,Yukon,Other / unknown,2023
48.7669,-71.9028,4.9,Quebec,Human,2023
53.4448,-124.415,5.0,British Columbia,Other / unknown,2023
57.78,-114.7153,5.0,Alberta,Other / unknown,2023
52.6636,-96.3344,5.0,Manitoba,Other / unknown,2023
51.0859,-89.2838,5.0,Ontario,Other / unknown,2023
53.0361,-115.4753,5.0,Alberta,Unknown,2023
60.5193,-122.1876,5.0,Northwest Territories,Other / unknown,2023
52.2908,-127.0715,5.0,British Columbia,Other / unknown,2023
64.15,-114.8333,5.0,Northwest Territories,Other / unknown,2023
61.0583,-105.7083,5.0,Northwest Territories,Other / unknown,2023
54.0565,-102.6807,5.0,Saskatchewan,Human,2023
49.0471,-55.0471,5.0,Newfoundland and Labrador,Human,2023
53.958,-102.2591,5.0,Saskatchewan,Human,2023
52.8863,-115.8995,5.0,Alberta,Other / unknown,2023
57.4958,-98.4594,5.0,Manitoba,Other / unknown,2023
55.4895,-107.3048,5.0,Saskatchewan,Other / unknown,2023
54.5003,-101.519,5.0,Manitoba,Other / unknown,2023
