ctuid,name,english,french,mandarin,punjabi,cantonese,spanish,arabic,tagalog,italian,vietnamese,portuguese,urdu,other,population
5390310.02,5390310.02,90.3,1.8,0.1,0.2,0.3,0.3,0.1,0.3,1.1,0.1,0.3,0.2,4.9,7955
5390311.02,5390311.02,91.6,1.6,0.5,0.3,0.1,0.8,0.2,0.1,0.4,0.0,0.1,0.2,4.1,5640
5390311.03,5390311.03,92.4,1.5,0.2,0.2,0.1,0.4,0.4,0.1,0.6,0.0,0.2,0.0,3.9,5110
5390311.04,5390311.04,92.3,1.1,0.5,0.2,0.0,0.8,0.0,0.3,0.3,0.0,0.2,0.0,4.3,3050
5390320.00,5390320.00,95.3,1.3,0.0,0.0,0.0,0.1,0.0,0.0,1.6,0.0,0.1,0.0,1.6,3395
5390321.00,5390321.00,98.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.1,4710
5390322.00,5390322.00,97.2,0.5,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.4,3710
5390323.00,5390323.00,96.5,0.3,0.0,0.0,0.2,0.0,0.0,0.0,1.1,0.0,0.2,0.0,1.7,3300
5390324.00,5390324.00,96.1,0.3,0.1,0.0,0.2,0.7,0.0,0.1,0.3,0.0,0.8,0.0,1.4,4570
5390330.00,5390330.00,93.3,0.6,0.0,0.1,0.2,1.9,0.0,0.2,0.6,0.0,0.0,0.0,3.1,4260
5390331.01,5390331.01,95.4,0.3,0.1,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.3,0.0,2.9,5325
5390331.02,5390331.02,92.3,0.4,0.3,0.1,0.8,0.8,0.1,0.1,0.3,0.0,0.0,0.1,4.7,3725
5390332.00,5390332.00,94.0,0.4,0.5,0.0,0.5,1.3,0.1,0.0,0.2,0.0,0.0,0.0,3.0,4280
5390333.00,5390333.00,98.1,0.4,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.8,3680
5390334.01,5390334.01,97.0,0.2,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.2,0.2,1.6,6490
5390334.02,5390334.02,96.8,0.4,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.1,1.8,4880
0010001.00,0010001.00,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1640
0010002.00,0010002.00,97.1,0.2,0.0,0.0,0.1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.6,4185
0010003.01,0010003.01,96.0,0.0,0.2,0.0,0.0,0.2,0.5,0.5,0.0,0.2,0.1,0.1,2.2,4080
0010003.02,0010003.02,95.8,0.2,0.2,0.2,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,2.6,4615
0010004.01,0010004.01,88.7,0.5,1.2,0.2,0.1,0.2,1.7,0.4,0.0,0.0,0.0,0.0,7.0,4035
0010004.02,0010004.02,94.2,0.2,0.4,0.2,0.4,0.1,1.2,0.2,0.0,0.0,0.1,0.0,3.0,4235
0010005.01,0010005.01,97.3,0.2,0.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,1.1,2210
0010005.02,0010005.02,90.7,0.3,0.3,0.8,0.2,0.2,2.4,0.2,0.0,0.2,0.0,0.2,4.5,3135
0010006.00,0010006.00,94.7,0.7,0.7,0.0,0.0,0.7,0.4,0.4,0.0,0.0,0.0,0.0,2.4,2745
0010007.00,0010007.00,95.0,0.8,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.2,2395
0010008.00,0010008.00,95.0,0.3,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,1.0,0.0,2.7,1500
0010009.00,0010009.00,92.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,510
0010010.00,0010010.00,97.0,0.6,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.8,1675
0010011.00,0010011.00,92.8,0.8,0.6,0.2,0.4,0.4,0.8,0.0,0.0,0.0,0.2,0.0,3.8,2640
0010012.00,0010012.00,83.6,0.4,0.7,1.1,0.0,0.2,3.5,0.0,0.0,0.0,0.0,0.4,10.1,2720
0010013.00,0010013.00,90.6,1.4,1.4,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,5.7,1760
0010014.00,0010014.00,93.1,0.7,0.3,0.0,0.0,0.3,1.0,0.3,0.0,0.0,0.0,0.0,4.3,3035
0010015.01,0010015.01,93.8,0.2,0.2,0.1,0.0,0.2,1.2,0.5,0.0,0.0,0.0,0.2,3.6,4560
0010015.02,0010015.02,93.2,0.4,0.3,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.1,0.0,4.2,3475
0010015.03,0010015.03,90.9,0.1,0.9,0.4,0.1,0.2,1.3,0.4,0.0,0.1,0.0,0.2,5.4,4655
0010015.04,0010015.04,93.8,0.2,0.9,0.2,0.4,0.2,0.4,0.3,0.0,0.0,0.2,0.3,3.1,5720
0010016.01,0010016.01,95.5,0.4,0.4,0.0,0.1,0.1,0.3,0.5,0.0,0.0,0.2,0.2,2.3,4780
0010016.02,0010016.02,89.2,0.7,0.6,0.3,0.1,0.3,2.2,0.6,0.0,0.0,0.0,0.4,5.6,5420
0010017.00,0010017.00,98.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5625
0010100.01,0010100.01,98.8,0.1,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,5640
0010100.03,0010100.03,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3140
0010100.04,0010100.04,99.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3950
0010110.00,0010110.00,99.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3205
0010170.01,0010170.01,97.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,2790
0010170.02,0010170.02,97.8,0.0,0.0,0.4,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,1.1,3945
0010171.00,0010171.00,98.8,0.1,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.5,4850
0010172.02,0010172.02,99.1,0.1,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.3,5275
0010172.03,0010172.03,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1905
0010172.04,0010172.04,98.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.1,5330
0010172.05,0010172.05,98.9,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,4580
0010172.06,0010172.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940
0010200.01,0010200.01,96.2,0.0,1.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.2,2.0,5315
0010200.02,0010200.02,99.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,9455
0010200.03,0010200.03,99.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4195
0010201.00,0010201.00,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2930
0010202.01,0010202.01,92.7,0.1,1.2,0.1,0.1,0.3,1.2,0.0,0.0,0.0,0.0,0.1,4.2,3785
0010202.02,0010202.02,99.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3885
0010202.06,0010202.06,99.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4235
0010202.07,0010202.07,99.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4570
0010202.08,0010202.08,99.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4555
0010202.09,0010202.09,99.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2945
0010202.10,0010202.10,99.3,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,6645
0010300.01,0010300.01,99.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4625
0010300.02,0010300.02,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3075
0010301.01,0010301.01,99.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7065
0010301.02,0010301.02,99.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6735
0010302.00,0010302.00,99.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5525
0010400.00,0010400.00,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2455
5950001.00,5950001.00,96.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,1460
5950002.00,5950002.00,97.8,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,1.7,3415
5950003.00,5950003.00,96.3,0.8,0.0,0.3,0.0,0.1,0.0,0.2,0.4,0.0,0.0,0.0,1.9,5040
5950004.00,5950004.00,94.3,0.1,0.0,0.4,0.0,0.1,0.4,0.1,0.3,0.3,0.0,0.0,4.0,3570
5950005.00,5950005.00,96.1,0.3,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,3.0,4400
5950006.00,5950006.00,93.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,5.4,835
5950007.00,5950007.00,95.0,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,4.2,4810
5950008.00,5950008.00,93.7,0.2,0.1,0.1,0.1,0.0,0.0,0.7,0.6,0.5,0.1,0.0,3.9,4115
5950009.01,5950009.01,93.3,0.3,0.0,0.0,0.3,0.2,0.0,0.3,1.0,0.0,0.2,0.0,4.4,2905
5950009.02,5950009.02,91.4,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.8,0.2,0.1,0.0,6.2,4815
5950010.01,5950010.01,94.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,4.4,1330
5950010.02,5950010.02,94.0,0.5,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,4.6,3190
5950011.01,5950011.01,90.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,8.8,1415
5950011.02,5950011.02,86.8,0.2,2.1,0.3,0.1,0.0,0.6,0.0,0.2,0.2,0.0,0.3,9.2,4365
5950011.03,5950011.03,90.0,0.6,1.3,0.3,0.0,0.6,0.7,0.0,1.2,0.1,0.1,0.3,4.8,3350
5950012.00,5950012.00,93.0,0.2,0.0,0.2,0.0,0.2,0.3,0.0,1.2,0.0,0.2,0.2,4.5,2910
5950013.00,5950013.00,96.1,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,3.2,3080
5950014.00,5950014.00,89.7,0.9,0.1,0.4,0.1,0.3,0.1,0.3,0.6,0.3,0.1,0.0,7.1,3925
5950015.00,5950015.00,94.4,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,4.1,2780
5950016.00,5950016.00,93.9,0.5,0.0,0.0,0.3,0.2,0.0,0.0,1.1,0.0,0.0,0.0,4.0,3120
5950017.00,5950017.00,95.9,0.7,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,2.6,2935
5950018.00,5950018.00,96.7,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,2.5,4735
5950019.00,5950019.00,94.5,0.7,0.0,0.0,0.2,0.0,0.3,0.0,0.2,0.0,0.2,0.0,3.9,2905
5950020.00,5950020.00,97.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,510
5950021.00,5950021.00,97.1,0.4,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,2.0,4560
5950022.03,5950022.03,89.3,0.8,0.2,0.4,0.0,0.2,0.6,0.0,2.6,0.0,0.4,0.6,4.9,2660
5950022.04,5950022.04,93.0,1.2,0.0,0.0,0.0,0.1,0.7,0.1,0.6,0.1,0.1,0.0,4.1,4145
5950022.05,5950022.05,94.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,2960
5950022.06,5950022.06,94.0,0.7,0.2,0.3,0.0,0.0,0.1,0.1,0.9,0.0,0.2,0.1,3.4,6805
5950023.01,5950023.01,97.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3055
5950023.02,5950023.02,96.4,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.1,0.0,2.0,7090
5950100.03,5950100.03,98.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,3870
5950100.04,5950100.04,98.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4090
5950100.05,5950100.05,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,955
5950100.06,5950100.06,98.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2240
5950101.00,5950101.00,97.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3245
5350001.00,5350001.00,86.7,0.8,1.7,0.0,1.7,0.0,0.0,1.7,0.0,0.8,0.0,0.0,6.6,600
5350002.00,5350002.00,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.7,605
5350003.00,5350003.00,73.6,1.1,3.3,2.2,1.1,2.2,1.1,0.0,1.1,1.1,3.3,0.0,9.9,455
5350004.00,5350004.00,69.8,0.4,0.2,0.1,0.2,1.0,0.2,2.1,0.1,1.2,0.3,0.2,24.2,6055
5350005.00,5350005.00,76.6,1.0,0.4,0.1,0.7,1.1,0.6,1.5,0.0,1.7,1.1,0.1,15.1,6760
5350007.01,5350007.01,72.1,0.7,0.3,0.0,0.2,0.5,0.5,2.1,0.2,1.5,1.0,0.0,20.9,3050
5350007.02,5350007.02,68.3,0.3,0.3,0.1,1.5,1.4,0.3,2.8,0.1,2.5,1.6,0.2,20.6,4315
5350008.01,5350008.01,86.1,0.9,1.1,0.1,0.5,1.2,0.2,0.1,0.1,0.2,1.0,0.2,8.3,8480
5350008.02,5350008.02,81.2,0.9,2.0,0.2,0.7,1.6,0.5,0.2,0.1,0.2,0.7,0.3,11.4,11545
5350009.00,5350009.00,75.9,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,1.7,0.0,10.3,290
5350010.01,5350010.01,87.9,0.7,0.6,0.0,0.6,1.4,0.3,0.3,0.1,0.2,2.2,0.0,5.7,5605
5350010.02,5350010.02,85.0,1.1,1.0,0.1,1.8,1.0,0.4,0.6,0.2,0.3,1.6,0.2,6.7,7250
5350011.01,5350011.01,88.0,1.0,0.7,0.1,0.7,1.1,0.4,0.1,0.1,0.1,0.6,0.1,7.0,9590
5350011.02,5350011.02,77.8,1.2,5.7,0.0,1.1,1.2,0.6,0.1,0.3,0.5,0.8,0.3,10.4,9730
5350011.03,5350011.03,76.3,1.4,4.9,0.2,0.8,1.7,0.5,0.1,0.2,0.1,0.4,0.5,12.9,6390
5350012.01,5350012.01,71.6,0.9,6.0,0.1,1.3,1.9,0.8,0.4,0.1,0.2,0.8,0.3,15.6,13560
5350012.03,5350012.03,71.1,1.5,5.1,0.3,1.6,1.5,0.9,0.2,0.1,0.2,0.7,1.1,15.7,8955
5350012.04,5350012.04,76.0,1.1,2.5,0.4,1.3,2.4,0.8,0.4,0.1,0.2,0.7,0.5,13.6,5685
5350013.01,5350013.01,79.3,0.9,2.6,0.0,1.0,1.2,1.0,0.4,0.1,0.0,0.3,0.4,12.8,6805
5350013.02,5350013.02,73.3,1.1,5.4,0.1,2.0,0.9,0.8,0.3,0.1,0.1,0.7,0.4,14.8,10435
5350014.00,5350014.00,77.7,0.8,5.7,0.0,1.5,1.1,0.6,0.2,0.0,0.2,0.4,0.4,11.4,2380
5350015.00,5350015.00,82.3,1.0,2.0,0.1,1.0,0.9,0.6,0.2,0.2,0.0,0.6,0.1,11.0,4885
5350016.00,5350016.00,83.9,1.6,1.1,0.0,1.0,1.0,0.5,0.3,0.0,0.2,0.6,0.1,9.7,10865
5350017.01,5350017.01,84.9,1.3,0.6,0.0,0.5,1.6,0.2,0.3,0.0,0.0,0.4,0.0,10.2,4790
5350017.02,5350017.02,79.9,2.0,2.0,0.2,1.0,1.7,0.6,0.5,0.1,0.1,0.7,0.1,11.1,8685
5350018.00,5350018.00,89.5,1.1,0.6,0.1,1.8,0.6,0.0,0.1,0.0,0.7,0.4,0.1,5.0,3625
5350019.00,5350019.00,81.2,0.5,1.8,0.0,6.0,1.0,0.5,0.2,0.0,1.9,0.6,0.0,6.3,3085
5350020.00,5350020.00,92.4,0.9,0.2,0.0,0.4,0.7,0.0,0.0,0.2,0.2,0.9,0.2,3.9,2300
5350021.00,5350021.00,94.9,1.1,0.1,0.0,0.1,0.7,0.0,0.1,0.2,0.0,0.2,0.0,2.6,5195
5350022.00,5350022.00,95.8,0.8,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3835
5350023.00,5350023.00,95.0,0.9,0.3,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,3.0,3375
5350024.00,5350024.00,94.4,1.0,0.3,0.0,0.1,0.6,0.0,0.1,0.1,0.1,0.1,0.0,3.2,6870
5350025.00,5350025.00,90.3,1.7,0.3,0.0,0.6,0.6,0.0,0.1,0.1,0.0,0.4,0.3,5.6,3515
5350026.00,5350026.00,82.8,1.0,0.9,0.5,4.8,0.9,0.1,0.3,0.1,0.8,0.2,0.9,6.7,6405
5350027.00,5350027.00,78.8,0.7,3.8,0.2,7.2,0.7,0.0,0.5,0.0,1.0,0.6,0.2,6.3,4390
5350028.01,5350028.01,90.7,0.8,0.8,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1290
5350028.02,5350028.02,84.5,0.5,2.9,0.0,4.4,0.3,0.0,0.3,0.1,0.5,0.3,0.0,6.2,5850
5350029.00,5350029.00,72.8,1.1,4.1,0.0,9.8,0.6,0.2,0.3,0.1,2.9,0.2,0.2,7.7,6650
5350030.00,5350030.00,70.3,1.4,2.2,0.1,1.6,1.1,1.1,0.2,0.1,1.6,0.6,0.7,19.0,6895
5350031.00,5350031.00,58.2,0.9,3.2,0.3,2.9,1.2,0.7,2.8,0.0,2.0,0.3,0.3,27.2,5870
5350032.00,5350032.00,76.3,1.2,1.9,0.1,2.0,1.7,1.2,0.4,0.2,1.0,0.3,0.4,13.3,5640
5350033.00,5350033.00,68.8,1.3,2.3,0.4,1.4,1.6,1.2,0.7,0.0,1.5,0.7,0.5,19.6,5355
5350034.01,5350034.01,69.6,0.9,7.8,0.1,3.2,1.4,1.2,0.2,0.1,0.3,0.4,0.2,14.6,5135
5350034.02,5350034.02,72.4,1.3,4.8,0.1,1.6,1.8,1.2,0.4,0.1,0.4,0.6,0.2,15.1,7895
5350035.00,5350035.00,62.7,0.9,10.5,0.2,2.6,1.5,2.8,0.4,0.1,0.4,0.6,0.5,16.8,10510
5350036.00,5350036.00,70.4,1.1,6.9,0.1,7.5,1.0,0.7,1.0,0.2,1.1,0.2,0.3,9.5,5685
5350037.00,5350037.00,68.2,1.0,8.6,0.0,7.0,1.0,1.2,0.4,0.1,0.3,0.1,0.2,11.9,4555
5350038.00,5350038.00,63.6,0.4,12.6,0.0,12.0,0.8,0.3,0.1,0.1,1.4,2.0,0.0,6.7,3540
5350039.00,5350039.00,59.5,0.8,13.7,0.1,9.6,1.2,0.1,0.8,0.1,2.2,0.9,0.2,10.8,4480
5350040.00,5350040.00,65.5,1.1,12.0,0.1,9.4,0.5,0.0,0.0,0.5,0.1,4.7,0.0,6.1,4265
5350041.00,5350041.00,73.5,0.5,6.8,0.0,4.5,0.2,0.0,0.0,1.8,0.6,6.8,0.0,5.3,3300
5350042.00,5350042.00,78.9,0.2,1.0,0.0,2.5,0.6,0.2,0.1,1.8,0.2,9.6,0.0,4.9,4355
5350043.00,5350043.00,79.1,0.8,1.4,0.0,2.4,0.7,0.0,0.1,0.0,0.8,10.2,0.0,4.5,3565
5350044.01,5350044.01,78.0,0.7,0.8,0.0,1.9,0.8,0.0,0.3,0.1,0.9,11.3,0.0,5.2,4955
5350044.02,5350044.02,86.7,2.0,0.8,0.0,0.4,1.8,0.1,0.2,0.0,0.0,0.8,0.2,7.0,4255
5350045.00,5350045.00,74.7,0.6,1.1,0.0,3.6,1.4,0.0,0.0,0.5,1.6,11.4,0.0,5.1,3215
5350046.00,5350046.00,72.9,0.5,1.3,0.0,4.0,0.6,0.5,0.2,0.2,1.3,11.9,0.0,6.6,3150
5350047.02,5350047.02,67.5,0.7,1.3,0.1,1.6,1.7,0.4,0.9,0.0,2.0,2.3,0.1,21.4,3510
5350047.03,5350047.03,89.2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,0.5,0.0,7.3,1015
5350047.04,5350047.04,87.0,1.1,0.0,0.0,0.7,0.5,0.0,0.7,0.0,0.5,1.6,0.0,7.9,2740
5350048.00,5350048.00,88.1,0.8,0.2,0.0,0.3,0.8,0.0,0.0,0.2,0.2,0.5,0.2,8.7,3325
5350049.00,5350049.00,90.1,0.5,0.3,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.0,8.0,3320
5350050.01,5350050.01,80.8,0.5,0.6,0.1,0.3,1.2,0.2,0.2,0.1,0.5,0.9,0.1,14.5,8650
5350050.03,5350050.03,83.4,0.5,0.0,0.0,0.9,1.8,0.0,0.5,0.0,0.5,1.4,0.0,11.0,1085
5350050.04,5350050.04,83.7,0.8,0.9,0.2,0.2,0.9,0.2,0.2,0.0,0.3,0.8,0.0,11.8,4905
5350051.00,5350051.00,90.3,1.6,0.2,0.0,0.2,0.7,0.0,0.1,0.1,0.1,0.1,0.1,6.5,4910
5350052.00,5350052.00,88.6,0.7,0.2,0.0,0.9,0.4,0.2,0.1,0.1,0.5,1.1,0.0,7.2,4045
5350053.00,5350053.00,73.6,0.5,0.6,0.1,2.9,2.7,0.0,0.3,0.5,0.9,8.9,0.1,8.9,5820
5350054.00,5350054.00,75.9,0.9,1.2,0.2,1.1,2.3,0.8,0.1,0.8,0.8,6.2,0.4,9.3,5420
5350055.00,5350055.00,85.3,1.3,0.2,0.0,1.5,1.1,0.2,0.0,0.7,0.2,3.5,0.4,5.6,2690
5350056.00,5350056.00,78.6,1.6,1.2,0.0,2.7,1.2,0.0,0.2,2.3,0.2,6.7,0.0,5.3,4435
5350057.00,5350057.00,84.2,0.9,1.3,0.0,1.5,1.1,0.0,0.0,2.2,0.0,2.2,0.0,6.6,2280
5350058.00,5350058.00,83.9,0.8,1.5,0.0,2.3,1.1,0.1,0.3,1.5,0.9,2.3,0.0,5.3,3750
5350059.00,5350059.00,83.2,1.6,2.0,0.0,2.7,0.5,0.2,0.0,0.5,0.8,3.7,0.0,4.8,3205
5350060.00,5350060.00,84.1,0.8,3.3,0.0,1.0,1.0,0.0,0.0,0.2,0.4,0.6,0.4,8.2,2550
5350061.00,5350061.00,82.1,0.4,2.9,0.0,1.2,1.7,0.0,1.7,0.4,0.4,0.0,0.0,9.2,1200
5350062.01,5350062.01,77.7,0.5,6.2,0.0,1.3,0.9,0.9,0.3,0.2,0.2,0.2,0.2,11.4,4845
5350062.03,5350062.03,67.1,0.9,13.7,0.1,1.2,0.9,0.5,0.4,0.1,0.2,0.5,0.5,13.9,4225
5350062.04,5350062.04,58.2,0.6,19.0,0.1,2.1,1.5,0.8,0.3,0.2,0.2,0.5,0.8,15.7,8525
5350063.03,5350063.03,72.1,1.2,4.0,0.2,0.4,1.3,0.5,1.1,0.2,0.2,0.8,0.2,17.8,4870
5350063.04,5350063.04,73.7,1.1,5.3,0.1,1.4,1.4,0.4,0.8,0.2,0.7,1.3,0.2,13.4,4760
5350063.05,5350063.05,65.8,1.4,9.8,0.1,1.5,1.0,0.7,0.5,0.9,0.1,0.4,0.2,17.6,6505
5350063.06,5350063.06,71.6,1.0,6.0,0.0,1.3,1.1,0.3,0.6,0.1,0.5,0.6,0.4,16.5,6160
5350064.00,5350064.00,77.3,1.5,2.4,0.0,0.2,1.7,0.9,0.8,0.0,0.1,0.9,0.0,14.2,4815
5350065.01,5350065.01,60.6,1.3,0.4,0.2,0.4,2.3,0.8,4.9,0.0,0.6,1.3,0.4,26.8,2650
5350065.02,5350065.02,49.8,0.7,0.9,0.4,0.6,1.7,1.2,6.7,0.0,0.3,0.4,1.6,35.7,11120
5350066.00,5350066.00,80.0,1.2,1.9,0.1,0.9,1.7,0.4,2.6,0.0,0.4,0.6,0.2,10.0,6915
5350067.00,5350067.00,92.3,2.1,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1695
5350068.00,5350068.00,89.2,1.6,0.6,0.0,2.7,0.8,0.0,0.0,0.0,0.6,0.0,0.4,4.1,2450
5350069.00,5350069.00,84.6,0.3,2.8,0.0,5.4,0.5,0.0,0.1,0.1,0.4,0.0,0.1,5.7,4725
5350070.00,5350070.00,91.2,1.2,0.3,0.0,1.2,0.5,0.0,0.2,0.2,0.0,0.3,0.0,4.9,3250
5350071.00,5350071.00,92.2,0.6,0.3,0.0,0.7,0.4,0.3,0.0,0.1,0.1,0.1,0.0,5.2,3335
5350072.01,5350072.01,77.9,1.0,2.1,0.1,5.0,0.4,0.3,0.0,0.2,0.4,0.1,0.2,12.3,4505
5350072.02,5350072.02,84.0,1.2,0.7,0.0,3.5,0.5,0.2,0.2,0.7,0.2,0.0,0.8,8.0,2965
5350073.00,5350073.00,72.6,0.8,5.9,0.0,10.5,0.8,0.2,0.6,0.0,1.6,0.0,0.0,7.0,2465
5350074.00,5350074.00,77.4,1.3,0.9,0.8,7.1,0.8,0.1,0.3,0.0,0.5,0.0,1.6,9.2,3720
5350075.00,5350075.00,81.4,1.2,1.4,0.0,5.2,0.6,0.2,0.2,0.6,0.4,0.1,1.1,7.6,4010
5350076.00,5350076.00,85.7,1.4,0.8,0.0,3.1,0.7,0.4,0.4,0.2,0.2,0.1,0.2,6.8,4220
5350077.00,5350077.00,88.9,1.6,0.4,0.1,1.6,0.7,0.2,0.3,0.2,0.1,0.2,0.7,5.0,4485
5350078.00,5350078.00,91.3,0.6,0.2,0.0,0.9,0.9,0.3,0.4,0.1,0.2,0.4,0.0,4.7,6225
5350079.00,5350079.00,92.1,0.8,0.8,0.0,0.7,0.5,0.1,0.1,0.0,0.1,0.3,0.1,4.4,7310
5350080.01,5350080.01,87.8,0.8,0.8,0.1,1.1,0.8,0.3,0.9,0.4,0.1,0.1,0.0,6.8,3690
5350080.02,5350080.02,66.7,0.6,1.1,0.5,2.4,1.2,0.9,2.5,0.1,0.2,0.2,4.4,19.2,4625
