ctuid,name,canadian_born,naturalized,non_citizens,npr,population
9330185.19,9330185.19,39.6,34.3,26.1,8.6,6070
9330185.20,9330185.20,32.0,31.6,36.4,15.2,5110
9330185.21,9330185.21,38.6,33.2,28.4,13.0,3665
9330185.22,9330185.22,29.9,31.9,38.1,20.7,3790
9330185.23,9330185.23,42.4,28.8,28.8,9.1,3350
9330185.24,9330185.24,39.6,39.8,20.7,5.4,2410
9330185.25,9330185.25,41.8,35.1,23.2,7.0,4790
9330185.26,9330185.26,33.2,35.9,30.9,12.8,5940
9330185.27,9330185.27,35.5,41.4,23.0,8.1,2040
9330186.01,9330186.01,44.4,30.7,24.9,12.3,7940
9330186.02,9330186.02,41.1,28.7,30.2,13.3,6830
9330186.06,9330186.06,36.7,34.1,29.1,11.9,4160
9330186.07,9330186.07,34.5,30.1,35.3,16.1,5735
9330186.08,9330186.08,36.7,31.8,31.5,12.0,6590
9330186.09,9330186.09,37.3,37.2,25.4,8.5,3695
9330186.10,9330186.10,36.4,27.0,36.7,17.5,3940
9330187.04,9330187.04,34.5,30.7,34.8,10.6,1740
9330187.05,9330187.05,36.6,35.5,28.0,13.1,7375
9330187.06,9330187.06,46.9,38.9,14.1,3.1,6950
9330187.07,9330187.07,54.6,35.3,9.9,1.7,2070
9330187.11,9330187.11,42.0,39.8,18.2,3.4,7015
9330187.12,9330187.12,47.2,37.9,14.8,3.6,4345
9330187.13,9330187.13,46.4,34.6,19.0,6.8,4020
9330187.14,9330187.14,43.0,36.6,20.5,2.0,3730
9330187.15,9330187.15,44.1,37.2,18.6,2.9,3790
9330187.16,9330187.16,47.6,34.0,18.5,2.7,3705
9330187.17,9330187.17,44.8,34.5,20.7,6.1,2780
9330187.18,9330187.18,38.8,35.3,26.0,9.4,5375
9330188.01,9330188.01,42.9,40.3,16.6,3.2,3155
9330188.02,9330188.02,45.1,36.1,18.7,2.8,3240
9330188.04,9330188.04,48.2,37.0,14.8,4.1,5185
9330188.05,9330188.05,55.4,32.6,12.0,2.1,3170
9330188.06,9330188.06,64.2,25.6,10.4,1.6,1930
9330188.07,9330188.07,45.0,41.8,13.4,1.4,4260
9330188.08,9330188.08,42.9,40.8,16.5,3.0,3825
9330189.03,9330189.03,58.3,27.8,13.9,1.8,3525
9330189.06,9330189.06,40.7,36.8,22.6,6.1,3345
9330189.07,9330189.07,43.1,39.5,17.5,2.9,3925
9330189.08,9330189.08,41.5,32.9,25.6,3.2,7330
9330189.09,9330189.09,43.0,42.0,15.0,3.5,4545
9330189.10,9330189.10,37.3,44.3,18.4,1.3,6695
9330189.11,9330189.11,39.4,40.7,20.0,2.8,5040
9330189.12,9330189.12,42.5,43.7,13.8,1.9,3915
9330190.03,9330190.03,43.0,35.0,22.0,4.2,8020
9330190.04,9330190.04,52.3,32.8,15.0,4.1,7480
9330190.05,9330190.05,42.8,31.6,25.4,8.6,1870
9330190.06,9330190.06,44.6,31.5,24.1,6.6,3815
9330190.07,9330190.07,35.5,30.5,33.9,11.0,7090
9330191.03,9330191.03,42.7,28.1,29.2,13.2,5530
9330191.04,9330191.04,36.9,31.7,31.3,13.0,9785
9330191.05,9330191.05,42.3,30.7,26.9,12.1,4630
9330191.06,9330191.06,41.8,31.7,26.3,5.7,2810
9330191.07,9330191.07,37.8,24.8,37.5,14.8,4210
9330192.00,9330192.00,49.5,33.9,16.6,6.1,4445
9330200.01,9330200.01,60.7,27.7,11.6,2.2,2725
9330200.02,9330200.02,43.5,37.7,18.8,5.1,8205
9330201.00,9330201.00,54.4,32.2,13.5,4.1,1710
9330202.01,9330202.01,60.3,28.6,11.2,3.2,4780
9330202.02,9330202.02,46.5,28.9,24.7,10.2,5995
9330203.00,9330203.00,62.9,25.7,11.4,3.0,4785
9330204.01,9330204.01,60.9,22.0,17.1,5.6,4785
9330204.02,9330204.02,52.6,26.3,21.1,7.5,5395
9330205.01,9330205.01,59.1,22.4,18.5,5.5,4330
9330205.02,9330205.02,50.7,32.0,17.3,4.0,5800
9330206.00,9330206.00,51.9,23.8,24.5,11.4,3680
9330207.00,9330207.00,57.7,20.9,21.4,7.0,3155
9330208.00,9330208.00,71.0,20.2,8.8,3.5,6355
9330209.01,9330209.01,59.1,29.1,11.8,2.7,5815
9330209.02,9330209.02,71.4,19.7,9.0,2.6,3840
9330210.00,9330210.00,63.8,24.6,11.6,4.9,6695
9330220.00,9330220.00,54.0,34.3,11.7,2.9,1370
9330221.01,9330221.01,63.3,24.1,13.0,3.9,1660
9330221.03,9330221.03,44.2,38.8,17.0,4.6,3945
9330221.04,9330221.04,34.5,42.3,23.3,7.9,5370
9330222.01,9330222.01,38.8,40.1,21.1,5.3,7500
9330222.02,9330222.02,39.0,43.7,17.3,3.8,5725
9330223.01,9330223.01,35.0,42.9,22.2,4.5,8220
9330223.02,9330223.02,34.3,38.7,27.0,7.3,6215
9330224.01,9330224.01,32.2,39.8,28.0,7.0,6490
9330224.02,9330224.02,36.4,40.8,22.7,6.1,4520
9330225.01,9330225.01,41.3,39.9,18.7,4.6,5845
9330225.02,9330225.02,34.5,38.2,27.3,7.1,7225
9330226.02,9330226.02,37.3,41.2,21.5,6.4,3675
9330226.03,9330226.03,21.1,40.8,38.1,16.3,9765
9330226.04,9330226.04,26.5,36.1,37.3,15.6,3655
9330227.01,9330227.01,20.7,32.4,46.8,19.3,4700
9330227.02,9330227.02,29.5,42.4,28.0,9.6,5990
9330228.02,9330228.02,44.4,38.3,17.3,5.0,3785
9330228.03,9330228.03,23.9,37.0,39.3,15.7,4560
9330228.04,9330228.04,37.0,39.5,23.5,6.1,5235
9330229.00,9330229.00,45.7,41.0,13.3,3.4,7160
9330230.01,9330230.01,57.0,34.5,8.5,2.3,5440
9330230.02,9330230.02,41.5,44.3,14.3,5.3,5150
9330231.00,9330231.00,45.9,36.6,17.5,5.1,4440
9330232.00,9330232.00,45.4,37.8,16.7,3.8,3290
9330233.00,9330233.00,40.3,40.9,18.7,4.6,7425
9330234.00,9330234.00,54.1,37.4,8.6,0.8,7005
9330235.02,9330235.02,58.7,29.9,11.4,3.1,4865
9330235.03,9330235.03,37.3,32.5,30.3,12.8,4060
9330235.04,9330235.04,44.6,35.7,19.7,7.1,6510
9330236.00,9330236.00,56.0,34.4,9.6,3.1,3600
9330237.00,9330237.00,51.0,33.6,15.5,4.9,7690
9330238.01,9330238.01,43.1,38.9,18.2,5.6,3655
9330238.02,9330238.02,49.9,35.1,15.0,5.1,6930
9330239.01,9330239.01,52.9,35.5,11.8,5.2,5740
9330239.02,9330239.02,41.6,31.2,27.2,11.1,9030
9330240.01,9330240.01,46.5,33.1,20.4,7.4,11980
9330240.02,9330240.02,53.2,37.6,9.2,2.8,5435
9330241.00,9330241.00,63.5,29.3,7.3,3.1,7500
9330242.00,9330242.00,54.3,32.0,13.7,5.0,7525
9330243.01,9330243.01,48.0,36.5,15.6,6.5,6115
9330243.02,9330243.02,52.0,26.4,21.6,11.1,9700
9330250.01,9330250.01,76.6,15.6,7.8,0.9,4225
9330250.02,9330250.02,70.8,22.8,6.2,0.7,4490
9330251.02,9330251.02,95.2,4.8,0.0,0.0,105
9330260.04,9330260.04,63.2,26.1,10.7,1.8,3560
9330260.05,9330260.05,69.7,23.1,7.2,1.1,4195
9330260.06,9330260.06,71.1,21.9,7.2,0.5,4045
9330260.07,9330260.07,66.0,26.6,7.3,1.8,4430
9330260.08,9330260.08,58.1,29.9,12.0,1.7,7355
9330260.10,9330260.10,64.5,26.6,8.9,2.8,3785
9330260.11,9330260.11,81.4,11.6,7.0,0.0,215
9330260.12,9330260.12,67.1,21.8,11.3,2.0,5865
9330280.01,9330280.01,90.9,0.0,0.0,0.0,55
9330280.02,9330280.02,55.4,33.7,10.8,3.0,3320
9330281.01,9330281.01,60.2,31.9,7.8,1.3,5985
9330281.02,9330281.02,62.2,28.7,9.2,2.1,6710
9330282.01,9330282.01,51.9,36.7,11.2,2.8,4535
9330282.02,9330282.02,55.5,31.4,13.2,3.3,4495
9330283.00,9330283.00,44.2,33.2,22.6,8.5,7580
9330284.01,9330284.01,42.8,32.4,24.7,8.6,8815
9330284.03,9330284.03,53.0,33.5,13.7,4.2,4720
9330284.04,9330284.04,39.7,33.8,26.5,10.8,4260
9330285.01,9330285.01,56.0,27.6,16.2,4.8,3310
9330285.02,9330285.02,61.9,27.2,10.9,2.3,5820
9330286.01,9330286.01,63.5,25.9,10.6,2.2,6005
9330286.02,9330286.02,60.8,28.6,10.5,2.2,7885
9330286.03,9330286.03,70.7,23.1,6.3,0.8,3910
9330287.06,9330287.06,43.1,40.7,16.4,5.0,4320
9330287.09,9330287.09,31.4,35.3,33.4,14.8,6880
9330287.10,9330287.10,45.9,41.5,12.4,3.5,2830
9330287.11,9330287.11,55.4,31.8,12.9,2.2,5190
9330287.12,9330287.12,40.7,44.1,15.2,2.4,3755
9330287.13,9330287.13,35.4,45.3,19.3,5.6,8300
9330287.14,9330287.14,39.2,45.0,15.9,3.5,4235
9330287.15,9330287.15,46.4,40.8,13.0,1.7,3925
9330287.16,9330287.16,33.7,48.6,17.5,5.2,4255
9330287.17,9330287.17,48.2,38.6,13.3,2.4,1660
9330287.18,9330287.18,44.3,33.7,21.9,5.7,8340
9330287.19,9330287.19,46.8,38.6,14.3,1.5,2370
9330287.20,9330287.20,56.2,32.8,11.3,2.0,1770
9330287.21,9330287.21,50.7,33.4,16.0,1.7,7645
9330287.22,9330287.22,45.1,29.9,25.1,5.4,1775
9330287.23,9330287.23,64.5,27.2,8.3,2.8,2885
9330290.04,9330290.04,63.9,30.9,5.2,1.2,7015
9330290.05,9330290.05,68.3,24.7,7.1,1.3,3455
9330290.07,9330290.07,67.5,26.7,5.7,1.7,6325
9330290.08,9330290.08,61.2,27.8,11.1,1.6,6350
9330290.09,9330290.09,60.0,27.0,12.8,2.8,2815
9330291.01,9330291.01,57.3,29.3,13.4,2.7,8180
9330291.02,9330291.02,64.2,25.9,9.9,1.5,8310
9330292.01,9330292.01,71.2,21.0,7.6,1.4,5495
9330292.03,9330292.03,64.3,28.9,6.8,1.4,6785
9330292.04,9330292.04,64.8,26.7,8.5,0.8,5665
9330400.04,9330400.04,76.2,17.0,6.8,1.3,8995
9330400.05,9330400.05,76.8,18.2,5.0,0.7,8435
9330400.06,9330400.06,77.2,18.1,4.7,0.5,4700
9330400.09,9330400.09,76.5,18.4,5.0,0.6,6600
9330401.01,9330401.01,76.5,16.0,7.5,0.0,2680
9330401.03,9330401.03,71.9,19.1,8.9,1.1,3660
9330401.04,9330401.04,71.1,20.5,8.4,1.2,5220
9330402.02,9330402.02,79.1,16.0,4.8,1.0,5390
9330402.03,9330402.03,72.4,19.3,8.3,2.1,4860
9330402.04,9330402.04,76.9,17.6,5.5,0.7,4205
9330403.01,9330403.01,79.2,14.3,6.4,0.9,5205
9330403.04,9330403.04,79.2,16.4,4.5,0.6,4485
9330403.05,9330403.05,73.2,19.7,7.1,1.7,4930
9330403.06,9330403.06,95.9,4.1,0.0,0.0,245
9330403.07,9330403.07,80.0,16.3,3.9,0.4,5320
9330404.01,9330404.01,78.2,15.5,6.3,1.1,6710
9330404.02,9330404.02,77.7,17.4,5.0,0.5,8470
9330410.02,9330410.02,69.4,24.7,5.9,0.5,7315
9330410.04,9330410.04,75.3,19.4,5.0,0.7,1395
9330410.05,9330410.05,76.7,18.0,5.2,0.8,5155
9330410.06,9330410.06,77.3,18.8,4.1,0.5,5160
9330500.01,9330500.01,86.2,12.6,2.3,0.0,435
9330500.02,9330500.02,80.7,15.3,4.0,1.0,6425
9330501.01,9330501.01,76.5,19.5,4.0,0.8,3995
9330501.02,9330501.02,86.6,11.0,2.4,0.3,5985
9330501.03,9330501.03,83.0,12.3,4.9,1.8,3875
9330502.01,9330502.01,90.2,8.0,2.0,0.6,2495
9330502.02,9330502.02,83.6,12.9,3.6,0.0,3635
9330502.03,9330502.03,87.2,10.8,2.0,0.3,4945
9330502.05,9330502.05,77.0,18.1,4.8,1.4,3130
9330502.06,9330502.06,83.5,14.1,2.4,0.3,3090
9330502.07,9330502.07,83.3,13.2,3.4,0.6,6205
9330503.01,9330503.01,87.5,9.4,2.9,0.8,2560
9330503.03,9330503.03,84.6,11.5,3.9,0.5,7230
9330503.06,9330503.06,68.2,19.6,12.1,2.1,5435
9330503.07,9330503.07,76.0,14.8,9.3,1.6,4455
9330503.08,9330503.08,65.6,18.5,15.8,3.3,5400
9330503.09,9330503.09,68.9,16.8,14.3,1.9,2945
9330504.03,9330504.03,82.3,13.1,4.6,0.8,6515
9330504.07,9330504.07,74.6,18.4,7.0,0.8,3090
9330504.08,9330504.08,72.2,16.9,11.0,0.8,4150
9330504.09,9330504.09,67.1,22.1,10.8,1.3,5720
9330504.10,9330504.10,73.0,18.6,8.5,0.5,4115
9330504.12,9330504.12,59.0,27.0,13.9,3.4,7265
9330504.13,9330504.13,67.7,19.5,12.8,3.1,4055
9330504.15,9330504.15,82.8,14.0,3.5,0.9,1715
9330504.16,9330504.16,71.8,16.1,12.0,3.4,3410
9330504.17,9330504.17,74.3,19.1,6.7,1.0,4170
9330504.18,9330504.18,54.9,26.1,19.0,5.4,7700
9330504.19,9330504.19,63.2,23.3,13.6,3.5,5075
9330504.20,9330504.20,65.7,19.0,15.4,3.7,8565
9330505.01,9330505.01,88.9,9.2,2.0,0.7,3430
9330505.03,9330505.03,100.0,0.0,0.0,0.0,100
9330505.04,9330505.04,79.0,14.9,6.1,1.5,6210
9330506.01,9330506.01,82.2,10.8,7.0,1.5,4260
9330506.02,9330506.02,83.1,11.4,5.5,1.5,7715
9350001.00,9350001.00,81.1,14.9,3.9,0.5,3045
9350002.00,9350002.00,81.9,12.6,5.5,1.6,3995
9350003.01,9350003.01,77.2,16.6,6.2,1.2,5650
9350003.02,9350003.02,74.8,17.7,7.6,2.9,6485
9350004.00,9350004.00,76.7,14.8,8.5,2.0,6110
9350005.00,9350005.00,76.5,16.4,7.1,1.8,4080
9350006.00,9350006.00,80.6,15.7,3.8,0.8,2480
9350007.00,9350007.00,73.6,15.4,11.0,4.6,5920
9350008.00,9350008.00,79.5,10.4,10.2,3.8,3520
9350009.00,9350009.00,81.6,12.3,6.1,2.3,3855
9350010.01,9350010.01,73.4,14.8,11.8,4.1,4420
9350010.02,9350010.02,75.3,14.0,10.8,5.3,3605
9350010.03,9350010.03,70.3,12.9,16.9,8.3,3675
9350011.01,9350011.01,82.8,11.1,6.2,1.3,4330
9350011.02,9350011.02,77.6,16.8,5.5,1.1,4000
9350012.00,9350012.00,78.1,10.3,11.7,5.6,5070
9350013.01,9350013.01,74.5,10.7,14.8,4.3,4470
9350013.02,9350013.02,76.4,14.5,9.1,2.6,4000
9350014.01,9350014.01,79.7,13.9,6.4,1.9,4705
9350014.02,9350014.02,73.0,15.2,11.7,3.7,4480
9350100.00,9350100.00,78.7,17.7,3.6,0.6,4065
9350101.00,9350101.00,75.4,20.7,3.9,0.6,3115
9350102.00,9350102.00,75.2,17.2,7.6,2.3,5060
9350103.00,9350103.00,76.3,15.1,8.7,1.9,2410
9350104.00,9350104.00,75.8,16.4,7.9,3.8,2990
9350110.00,9350110.00,84.9,10.1,5.0,1.2,6110
9350111.01,9350111.01,86.0,7.4,6.5,1.2,4905
9350111.02,9350111.02,78.9,13.6,7.6,2.4,6275
9350120.00,9350120.00,71.3,18.1,10.6,6.1,4620
9350121.01,9350121.01,60.7,22.8,16.6,7.6,6100
9350121.02,9350121.02,66.6,24.3,9.2,4.1,3685
9350121.03,9350121.03,65.2,22.4,12.4,4.6,3595
9350121.04,9350121.04,69.7,20.9,9.5,4.1,3905
9350122.00,9350122.00,70.2,13.5,16.2,7.3,3775
9350123.01,9350123.01,74.0,15.4,10.6,3.0,2865
9350123.02,9350123.02,75.9,12.9,11.2,5.8,2940
9350124.00,9350124.00,79.5,12.5,8.0,2.5,5250
9350125.01,9350125.01,74.0,13.0,13.0,3.6,5235
9350125.02,9350125.02,79.4,13.3,7.2,3.1,4795
9350126.00,9350126.00,74.2,14.2,11.6,2.4,8185
9350127.00,9350127.00,83.8,10.9,5.3,2.2,4945
9350128.00,9350128.00,81.8,13.2,5.1,0.9,4235
9350129.01,9350129.01,80.4,14.0,5.7,1.4,6095
9350129.02,9350129.02,79.0,14.3,6.7,2.2,6510
9350130.01,9350130.01,75.3,16.5,8.2,2.8,3215
9350130.02,9350130.02,71.0,18.5,10.6,5.1,7585
9350131.00,9350131.00,72.6,19.5,8.0,2.5,5430
9350132.01,9350132.01,70.0,24.6,5.5,1.0,3835
9350132.03,9350132.03,74.4,19.2,6.2,2.1,6320
9350132.04,9350132.04,73.3,20.3,6.6,1.0,4190
9350133.00,9350133.00,78.9,16.0,5.1,1.2,8185
9350150.02,9350150.02,78.8,12.8,8.5,2.0,7330
9350150.03,9350150.03,100.0,0.0,0.0,0.0,120
9350150.04,9350150.04,87.7,6.0,6.5,1.6,1835
9350150.05,9350150.05,82.3,13.3,4.3,0.9,3935
9350151.02,9350151.02,80.5,9.9,9.7,3.5,13825
9350151.03,9350151.03,79.2,14.3,6.4,1.8,12520
9350151.04,9350151.04,84.9,8.1,7.0,1.2,8985
9350152.00,9350152.00,88.1,8.2,3.7,1.0,5870
9350153.00,9350153.00,91.3,5.7,2.7,0.0,1830
9350154.02,9350154.02,85.9,8.8,5.2,0.7,10860
9350154.03,9350154.03,79.7,12.6,7.5,3.0,3185
9350154.04,9350154.04,87.5,9.9,2.6,1.0,5250
9350154.05,9350154.05,82.6,11.6,5.8,1.1,2665
9350155.01,9350155.01,88.0,8.8,3.0,0.0,2665
9350155.03,9350155.03,88.6,6.8,4.5,0.0,220
9350155.04,9350155.04,85.6,11.0,3.5,0.8,4710
9350156.01,9350156.01,85.3,10.2,4.3,0.6,2650
9350156.04,9350156.04,83.6,12.4,4.1,0.0,5120
9350156.05,9350156.05,97.8,2.2,0.0,0.0,230
9350156.07,9350156.07,88.8,8.4,2.6,0.4,6455
9350156.08,9350156.08,88.2,8.9,2.9,0.2,5875
9350160.04,9350160.04,83.5,13.8,2.6,0.6,5055
9350160.05,9350160.05,86.1,11.5,2.6,0.5,3230
9350160.06,9350160.06,87.4,11.2,1.4,0.0,1790
9350160.07,9350160.07,81.7,14.1,4.2,0.9,4915
9350160.08,9350160.08,97.2,2.8,0.0,0.0,710
9350160.09,9350160.09,81.5,13.5,5.2,1.3,3975
9350170.00,9350170.00,78.0,17.6,4.4,0.3,5740
9350171.00,9350171.00,75.6,19.2,5.2,0.7,6040
9350180.03,9350180.03,96.3,3.7,0.0,0.0,270
9350180.04,9350180.04,84.4,12.2,3.3,0.6,6065
9350180.05,9350180.05,95.5,4.5,0.0,0.0,110
9350180.06,9350180.06,80.8,15.9,3.2,0.9,6130
5590001.00,5590001.00,70.3,21.2,8.6,1.7,5315
5590002.02,5590002.02,57.2,32.2,10.6,1.9,6480
5590002.03,5590002.03,76.3,20.0,3.7,0.3,3250
5590002.04,5590002.04,43.9,39.2,16.9,2.1,5635
5590003.01,5590003.01,60.3,29.9,9.9,1.2,6940
5590003.02,5590003.02,76.5,20.1,3.6,1.3,2615
5590004.00,5590004.00,67.7,24.7,7.5,1.0,7360
5590005.00,5590005.00,73.6,18.3,8.2,3.8,4105
5590006.00,5590006.00,68.8,21.7,9.5,2.9,4425
5590007.00,5590007.00,66.5,27.9,5.6,0.0,1165
5590008.00,5590008.00,77.7,19.0,2.5,0.0,605
5590009.00,5590009.00,57.4,12.2,30.4,18.5,6375
5590010.00,5590010.00,73.9,14.7,11.4,3.6,5805
5590011.01,5590011.01,49.5,37.4,13.1,2.5,5780
5590011.02,5590011.02,48.9,39.4,11.8,3.1,5995
5590012.00,5590012.00,89.7,3.4,6.9,0.0,145
5590013.00,5590013.00,71.4,15.2,13.5,4.2,3415
5590014.00,5590014.00,76.8,16.3,6.9,1.9,2675
5590015.00,5590015.00,63.4,28.1,8.4,1.1,5385
5590016.00,5590016.00,85.1,10.9,4.1,0.0,3500
5590017.00,5590017.00,77.0,17.9,5.2,0.2,4585
5590018.02,5590018.02,61.5,21.6,16.8,2.2,5335
5590018.03,5590018.03,70.5,25.2,4.1,0.7,3650
5590018.04,5590018.04,70.0,22.9,7.2,0.9,3870
5590019.01,5590019.01,65.2,26.6,8.0,0.5,4860
5590019.04,5590019.04,54.4,35.9,9.7,1.1,4860
5590019.05,5590019.05,65.5,26.6,7.9,0.3,3780
5590019.06,5590019.06,70.4,21.1,8.3,0.9,3855
5590019.07,5590019.07,63.6,31.2,5.1,0.6,7185
5590020.00,5590020.00,73.5,15.5,10.9,2.1,5215
5590021.00,5590021.00,87.1,8.1,4.8,0.0,4645
5590022.00,5590022.00,81.1,13.1,5.9,1.8,2560
5590023.00,5590023.00,75.4,13.2,11.4,2.2,2505
5590024.00,5590024.00,71.9,18.9,9.3,2.1,4020
5590025.00,5590025.00,74.2,17.1,8.7,1.8,2190
5590026.00,5590026.00,66.5,19.1,14.6,4.1,3880
5590027.00,5590027.00,85.1,10.8,3.6,2.6,970
5590028.00,5590028.00,74.7,12.2,13.1,6.9,4390
5590029.00,5590029.00,39.2,10.5,50.3,40.7,3010
5590030.00,5590030.00,54.7,12.0,33.3,24.7,3750
5590031.00,5590031.00,60.5,23.1,16.7,8.6,1620
5590032.00,5590032.00,52.6,25.4,22.1,8.9,4620
5590033.00,5590033.00,47.8,29.6,22.6,3.7,5130
5590034.00,5590034.00,60.0,20.5,19.5,3.9,4590
5590035.00,5590035.00,55.4,24.0,20.5,3.9,3710
5590036.00,5590036.00,78.1,10.5,11.6,2.3,2195
5590037.00,5590037.00,80.8,11.3,7.9,2.1,3360
5590038.00,5590038.00,80.4,11.6,8.0,0.0,1375
5590039.00,5590039.00,83.4,10.9,5.5,0.0,3260
5590040.00,5590040.00,76.1,18.0,5.9,0.4,4920
5590041.00,5590041.00,85.6,10.6,3.9,0.5,6540
5590042.00,5590042.00,80.9,14.5,4.6,0.2,6060
5590043.01,5590043.01,82.5,13.9,3.6,0.5,5145
5590043.02,5590043.02,68.3,25.0,6.8,0.8,7180
5590100.01,5590100.01,83.4,13.1,3.5,0.6,4970
5590100.02,5590100.02,86.0,10.8,3.1,0.5,6600
5590101.01,5590101.01,68.5,23.5,8.1,1.1,5350
5590101.03,5590101.03,79.5,15.6,5.0,0.4,3585
5590101.04,5590101.04,73.4,22.3,4.3,0.0,4780
5590102.00,5590102.00,82.7,14.9,2.4,0.1,7200
5590110.00,5590110.00,79.6,17.9,2.6,0.2,7020
5590120.01,5590120.01,84.7,12.9,2.4,0.0,6615
5590120.02,5590120.02,84.1,14.2,2.0,0.4,3985
5590120.03,5590120.03,78.6,17.1,4.2,0.9,6035
5590130.01,5590130.01,83.7,12.9,3.4,0.1,12900
5590130.02,5590130.02,77.0,19.4,3.7,0.0,6725
5590140.00,5590140.00,92.3,6.7,0.9,0.0,4930
5590160.01,5590160.01,88.8,7.4,3.8,0.3,5140
5590160.02,5590160.02,90.6,7.6,1.7,0.0,5205
5590170.01,5590170.01,88.0,9.9,2.1,0.0,6725
5590170.02,5590170.02,91.1,7.7,1.2,0.0,2800
5590171.00,5590171.00,93.1,5.6,1.1,0.0,5325
5590172.00,5590172.00,90.4,7.3,2.4,0.0,3815
5590173.00,5590173.00,90.6,7.8,1.6,0.0,4620
5590174.00,5590174.00,90.4,7.0,2.6,0.0,5345
5590180.00,5590180.00,92.7,5.9,1.4,0.1,12845
5590181.00,5590181.00,88.7,9.2,2.2,0.2,7810
5591000.00,5591000.00,69.2,17.5,13.3,7.5,7420
5591001.00,5591001.00,71.2,22.0,6.8,1.8,13850
5591002.00,5591002.00,67.6,18.9,13.6,7.0,6900
5591003.00,5591003.00,86.2,10.5,3.2,1.3,11480
5591004.00,5591004.00,85.6,12.5,2.0,0.2,9705
6020001.00,6020001.00,88.3,8.8,2.9,0.5,3935
6020002.00,6020002.00,84.5,10.0,5.3,1.1,5530
6020003.00,6020003.00,78.7,11.7,9.6,3.0,4950
6020004.01,6020004.01,73.3,14.5,12.1,3.9,4435
6020004.02,6020004.02,57.3,19.9,23.0,7.8,3440
6020005.00,6020005.00,86.3,10.8,2.9,0.0,5175
6020006.00,6020006.00,72.0,13.0,15.0,5.7,5155
6020007.00,6020007.00,79.9,12.7,7.4,1.0,3940
6020008.00,6020008.00,85.6,9.2,5.0,1.9,2890
6020009.00,6020009.00,89.3,9.0,1.8,0.5,3000
6020010.00,6020010.00,86.4,8.1,5.6,1.5,5460
6020011.00,6020011.00,77.8,11.0,11.1,6.1,6525
6020012.00,6020012.00,66.1,10.7,23.1,12.9,5015
6020013.00,6020013.00,41.8,11.9,46.3,24.6,1890
6020014.00,6020014.00,62.3,13.5,24.2,11.7,6515
6020015.00,6020015.00,68.4,12.7,18.9,7.6,6290
6020016.00,6020016.00,82.9,7.8,9.4,2.3,2170
6020017.00,6020017.00,87.0,8.2,4.6,0.4,3350
6020018.00,6020018.00,86.5,8.2,5.3,2.3,2855
6020019.00,6020019.00,73.1,17.8,8.9,2.5,3200
6020020.00,6020020.00,71.6,20.0,8.6,1.3,2620
6020021.00,6020021.00,63.0,22.3,14.8,2.9,5510
6020022.00,6020022.00,56.9,19.7,23.3,9.1,3905
6020023.00,6020023.00,48.5,20.7,30.8,7.7,5140
6020024.00,6020024.00,83.9,9.8,6.2,4.0,1120
6020025.00,6020025.00,52.0,17.8,30.0,3.4,4260
6020026.00,6020026.00,46.2,27.4,26.4,4.5,1895
6020027.00,6020027.00,49.2,24.0,26.7,12.0,1290
6020028.00,6020028.00,52.8,27.0,20.1,3.4,4580
6020029.00,6020029.00,48.7,37.6,13.8,1.1,4670
6020030.00,6020030.00,49.9,35.9,14.2,2.3,3760
6020031.00,6020031.00,59.8,32.0,8.2,0.4,2375
6020032.00,6020032.00,58.9,27.4,13.7,1.5,6090
6020033.00,6020033.00,57.3,27.1,15.6,0.0,995
6020034.00,6020034.00,76.2,12.3,11.7,0.0,2435
6020035.00,6020035.00,85.0,9.7,5.6,0.0,1700
6020036.00,6020036.00,81.9,10.0,8.1,0.0,800
6020037.00,6020037.00,71.4,22.3,6.3,1.2,3255
6020038.00,6020038.00,71.4,16.1,12.4,1.9,5990
6020039.00,6020039.00,74.6,14.1,11.3,1.4,3620
6020040.00,6020040.00,87.0,7.0,6.0,0.5,2000
6020041.00,6020041.00,87.6,8.2,4.2,1.6,3660
6020042.00,6020042.00,78.2,11.9,9.8,2.1,2405
6020043.00,6020043.00,70.1,19.4,10.6,1.0,4435
6020044.00,6020044.00,56.8,30.9,12.3,0.0,2555
6020045.00,6020045.00,67.0,21.7,11.4,1.6,6370
6020046.00,6020046.00,77.1,12.8,9.8,2.1,2660
6020047.00,6020047.00,72.1,18.9,9.1,1.0,4845
6020048.00,6020048.00,50.0,36.9,13.1,0.6,5270
6020049.00,6020049.00,50.0,39.5,10.4,0.0,3470
6020050.01,6020050.01,68.4,21.8,9.8,1.4,2955
6020050.02,6020050.02,38.2,41.5,20.3,3.3,5070
6020051.01,6020051.01,39.0,31.2,29.7,7.1,9565
6020051.02,6020051.02,50.3,38.4,11.4,2.8,6295
6020051.03,6020051.03,41.2,36.7,22.1,4.0,6270
6020100.01,6020100.01,73.0,17.9,9.1,2.0,7170
6020100.02,6020100.02,93.8,5.4,0.9,0.0,1760
6020100.05,6020100.05,76.7,15.6,7.7,2.2,4235
6020100.06,6020100.06,75.8,11.7,12.5,3.0,4710
6020100.07,6020100.07,76.9,15.2,7.9,2.3,4895
6020100.09,6020100.09,74.4,16.9,8.5,1.5,3750
6020100.10,6020100.10,77.7,15.4,6.9,0.9,5520
6020101.01,6020101.01,74.8,13.2,12.1,4.9,5765
6020101.02,6020101.02,83.0,12.2,4.8,1.0,4185
6020102.01,6020102.01,71.6,17.9,10.5,1.8,5260
