ctuid,name,median_income
8350038.00,0038.00 - Edmonton,82000.0
8350039.00,0039.00 - Edmonton,85000.0
8350040.00,0040.00 - Edmonton,114000.0
8350041.00,0041.00 - Edmonton,103000.0
8350042.01,0042.01 - Edmonton,67500.0
8350042.02,0042.02 - Edmonton,74500.0
8350043.00,0043.00 - Edmonton,93000.0
8350044.00,0044.00 - Edmonton,53200.0
8350045.00,0045.00 - Edmonton,35600.0
8350046.00,0046.00 - Edmonton,43200.0
8350047.00,0047.00 - Edmonton,55600.0
8350048.00,0048.00 - Edmonton,85000.0
8350049.00,0049.00 - Edmonton,93000.0
8350050.00,0050.00 - Edmonton,74500.0
8350051.01,0051.01 - Edmonton,83000.0
8350052.02,0052.02 - Edmonton,57600.0
8350053.00,0053.00 - Edmonton,58400.0
8350054.01,0054.01 - Edmonton,67000.0
8350054.03,0054.03 - Edmonton,71500.0
8350055.00,0055.00 - Edmonton,69000.0
8350056.00,0056.00 - Edmonton,63200.0
8350057.00,0057.00 - Edmonton,86000.0
8350058.00,0058.00 - Edmonton,75500.0
8350059.00,0059.00 - Edmonton,75500.0
8350060.01,0060.01 - Edmonton,58000.0
8350060.02,0060.02 - Edmonton,58400.0
8350061.00,0061.00 - Edmonton,71500.0
8350062.02,0062.02 - Edmonton,48000.0
8350063.00,0063.00 - Edmonton,83000.0
8350064.01,0064.01 - Edmonton,98000.0
8350065.01,0065.01 - Edmonton,88000.0
8350065.02,0065.02 - Edmonton,84000.0
8350066.01,0066.01 - Edmonton,69000.0
8350066.02,0066.02 - Edmonton,72000.0
8350067.01,0067.01 - Edmonton,76000.0
8350067.02,0067.02 - Edmonton,74500.0
8350068.01,0068.01 - Edmonton,90000.0
8350068.02,0068.02 - Edmonton,76000.0
8350069.00,0069.00 - Edmonton,76000.0
8350070.00,0070.00 - Edmonton,69500.0
8350071.00,0071.00 - Edmonton,69500.0
8350072.00,0072.00 - Edmonton,84000.0
8350073.00,0073.00 - Edmonton,60800.0
8350075.01,0075.01 - Edmonton,80000.0
8350075.02,0075.02 - Edmonton,88000.0
8350075.03,0075.03 - Edmonton,86000.0
8350075.04,0075.04 - Edmonton,71500.0
8350075.05,0075.05 - Edmonton,83000.0
8350075.07,0075.07 - Edmonton,85000.0
8350075.08,0075.08 - Edmonton,76000.0
8350075.09,0075.09 - Edmonton,96000.0
8350075.10,0075.10 - Edmonton,87000.0
8350075.12,0075.12 - Edmonton,77000.0
8350075.13,0075.13 - Edmonton,100000.0
8350075.14,0075.14 - Edmonton,88000.0
8350076.01,0076.01 - Edmonton,71000.0
8350076.02,0076.02 - Edmonton,81000.0
8350077.01,0077.01 - Edmonton,79000.0
8350077.02,0077.02 - Edmonton,68500.0
8350078.02,0078.02 - Edmonton,81000.0
8350078.03,0078.03 - Edmonton,78500.0
8350078.05,0078.05 - Edmonton,76500.0
8350078.06,0078.06 - Edmonton,82000.0
8350078.07,0078.07 - Edmonton,93000.0
8350078.08,0078.08 - Edmonton,83000.0
8350078.09,0078.09 - Edmonton,80000.0
8350078.12,0078.12 - Edmonton,100000.0
8350078.15,0078.15 - Edmonton,108000.0
8350078.16,0078.16 - Edmonton,111000.0
8350078.18,0078.18 - Edmonton,124000.0
8350078.19,0078.19 - Edmonton,96000.0
8350078.20,0078.20 - Edmonton,108000.0
8350078.21,0078.21 - Edmonton,121000.0
8350078.22,0078.22 - Edmonton,111000.0
8350078.23,0078.23 - Edmonton,126000.0
8350078.24,0078.24 - Edmonton,98000.0
8350079.07,0079.07 - Edmonton,110000.0
8350079.08,0079.08 - Edmonton,116000.0
8350079.09,0079.09 - Edmonton,120000.0
8350079.10,0079.10 - Edmonton,124000.0
8350079.11,0079.11 - Edmonton,142000.0
8350079.13,0079.13 - Edmonton,70000.0
8350079.14,0079.14 - Edmonton,126000.0
8350079.15,0079.15 - Edmonton,128000.0
8350079.16,0079.16 - Edmonton,120000.0
8350079.17,0079.17 - Edmonton,112000.0
8350079.18,0079.18 - Edmonton,138000.0
8350079.19,0079.19 - Edmonton,124000.0
8350079.20,0079.20 - Edmonton,87000.0
8350090.01,0090.01 - Edmonton,83000.0
8350090.02,0090.02 - Edmonton,78000.0
8350090.03,0090.03 - Edmonton,75000.0
8350090.04,0090.04 - Edmonton,74500.0
8350090.05,0090.05 - Edmonton,85000.0
8350090.06,0090.06 - Edmonton,100000.0
8350090.08,0090.08 - Edmonton,95000.0
8350090.09,0090.09 - Edmonton,96000.0
8350090.11,0090.11 - Edmonton,87000.0
8350090.12,0090.12 - Edmonton,78000.0
8350090.13,0090.13 - Edmonton,92000.0
8350090.15,0090.15 - Edmonton,70500.0
8350090.16,0090.16 - Edmonton,89000.0
8350090.17,0090.17 - Edmonton,97000.0
8350090.18,0090.18 - Edmonton,108000.0
8350090.19,0090.19 - Edmonton,87000.0
8350090.20,0090.20 - Edmonton,86000.0
8350090.21,0090.21 - Edmonton,107000.0
8350090.22,0090.22 - Edmonton,108000.0
8350100.00,0100.00 - Edmonton,101000.0
8350101.01,0101.01 - Edmonton,103000.0
8350101.02,0101.02 - Edmonton,102000.0
8350102.00,0102.00 - Edmonton,109000.0
8350103.00,0103.00 - Edmonton,124000.0
8350104.02,0104.02 - Edmonton,157000.0
8350104.10,0104.10 - Edmonton,67500.0
8350104.13,0104.13 - Edmonton,158000.0
8350104.15,0104.15 - Edmonton,128000.0
8350104.16,0104.16 - Edmonton,137000.0
8350104.17,0104.17 - Edmonton,104000.0
8350104.19,0104.19 - Edmonton,115000.0
8350104.20,0104.20 - Edmonton,107000.0
8350104.25,0104.25 - Edmonton,130000.0
8350104.30,0104.30 - Edmonton,103000.0
8350104.32,0104.32 - Edmonton,109000.0
8350104.36,0104.36 - Edmonton,94000.0
8350104.40,0104.40 - Edmonton,138000.0
8350104.41,0104.41 - Edmonton,111000.0
8350104.42,0104.42 - Edmonton,111000.0
8350104.44,0104.44 - Edmonton,125000.0
8350104.45,0104.45 - Edmonton,114000.0
8350104.46,0104.46 - Edmonton,114000.0
8350104.47,0104.47 - Edmonton,106000.0
8350104.48,0104.48 - Edmonton,114000.0
8350104.49,0104.49 - Edmonton,110000.0
8350104.50,0104.50 - Edmonton,109000.0
8350104.52,0104.52 - Edmonton,118000.0
8350104.53,0104.53 - Edmonton,110000.0
8350104.58,0104.58 - Edmonton,127000.0
8350104.59,0104.59 - Edmonton,120000.0
8350104.60,0104.60 - Edmonton,115000.0
8350104.61,0104.61 - Edmonton,119000.0
8350104.62,0104.62 - Edmonton,102000.0
8350104.63,0104.63 - Edmonton,122000.0
8350104.64,0104.64 - Edmonton,97000.0
8350104.65,0104.65 - Edmonton,87000.0
8350104.66,0104.66 - Edmonton,119000.0
8350104.67,0104.67 - Edmonton,151000.0
8350104.68,0104.68 - Edmonton,89000.0
8350104.69,0104.69 - Edmonton,127000.0
8350104.70,0104.70 - Edmonton,127000.0
8350104.71,0104.71 - Edmonton,131000.0
8350104.72,0104.72 - Edmonton,114000.0
8350104.73,0104.73 - Edmonton,110000.0
8350104.74,0104.74 - Edmonton,121000.0
8350104.75,0104.75 - Edmonton,115000.0
8350104.76,0104.76 - Edmonton,119000.0
8350104.77,0104.77 - Edmonton,118000.0
8350104.78,0104.78 - Edmonton,100000.0
8350104.79,0104.79 - Edmonton,92000.0
8350104.80,0104.80 - Edmonton,122000.0
8350104.81,0104.81 - Edmonton,146000.0
8350104.82,0104.82 - Edmonton,141000.0
8350104.83,0104.83 - Edmonton,148000.0
8350104.84,0104.84 - Edmonton,109000.0
8350105.03,0105.03 - Edmonton,119000.0
8350105.04,0105.04 - Edmonton,135000.0
8350105.05,0105.05 - Edmonton,157000.0
8350105.06,0105.06 - Edmonton,132000.0
8350106.02,0106.02 - Edmonton,128000.0
8350106.03,0106.03 - Edmonton,122000.0
8350106.04,0106.04 - Edmonton,129000.0
8350110.01,0110.01 - Edmonton,115000.0
8350110.02,0110.02 - Edmonton,89000.0
8350111.00,0111.00 - Edmonton,76500.0
8350120.01,0120.01 - Edmonton,101000.0
8350120.02,0120.02 - Edmonton,94000.0
8350120.03,0120.03 - Edmonton,69000.0
8350120.05,0120.05 - Edmonton,141000.0
8350120.07,0120.07 - Edmonton,137000.0
8350120.09,0120.09 - Edmonton,142000.0
8350120.10,0120.10 - Edmonton,113000.0
8350121.02,0121.02 - Edmonton,107000.0
8350121.03,0121.03 - Edmonton,111000.0
8350121.04,0121.04 - Edmonton,140000.0
8350121.06,0121.06 - Edmonton,102000.0
8350121.11,0121.11 - Edmonton,92000.0
8350121.12,0121.12 - Edmonton,124000.0
8350121.13,0121.13 - Edmonton,116000.0
8350121.14,0121.14 - Edmonton,119000.0
8350121.15,0121.15 - Edmonton,109000.0
8350121.17,0121.17 - Edmonton,116000.0
8350121.18,0121.18 - Edmonton,97000.0
8350140.04,0140.04 - Edmonton,146000.0
8350140.08,0140.08 - Edmonton,82000.0
8350140.09,0140.09 - Edmonton,118000.0
8350140.10,0140.10 - Edmonton,107000.0
8350140.12,0140.12 - Edmonton,85000.0
8350140.14,0140.14 - Edmonton,122000.0
8350140.15,0140.15 - Edmonton,107000.0
8350140.16,0140.16 - Edmonton,129000.0
8350140.17,0140.17 - Edmonton,117000.0
8350140.19,0140.19 - Edmonton,121000.0
8350140.20,0140.20 - Edmonton,149000.0
8350140.21,0140.21 - Edmonton,147000.0
8350141.01,0141.01 - Edmonton,79000.0
8350141.02,0141.02 - Edmonton,112000.0
8350142.01,0142.01 - Edmonton,108000.0
8350142.02,0142.02 - Edmonton,92000.0
8350142.04,0142.04 - Edmonton,116000.0
8350142.05,0142.05 - Edmonton,117000.0
8350142.06,0142.06 - Edmonton,102000.0
8350150.01,0150.01 - Edmonton,123000.0
8350150.02,0150.02 - Edmonton,122000.0
8350151.03,0151.03 - Edmonton,145000.0
8350151.04,0151.04 - Edmonton,115000.0
8350151.05,0151.05 - Edmonton,121000.0
8350151.06,0151.06 - Edmonton,127000.0
8350151.07,0151.07 - Edmonton,137000.0
8350152.00,0152.00 - Edmonton,110000.0
8350153.01,0153.01 - Edmonton,96000.0
8350153.02,0153.02 - Edmonton,78500.0
8350154.00,0154.00 - Edmonton,112000.0
8350155.00,0155.00 - Edmonton,90000.0
8350156.00,0156.00 - Edmonton,95000.0
8350157.00,0157.00 - Edmonton,78000.0
8350160.01,0160.01 - Edmonton,131000.0
8350160.03,0160.03 - Edmonton,69500.0
8350160.04,0160.04 - Edmonton,121000.0
8350161.01,0161.01 - Edmonton,130000.0
8350161.03,0161.03 - Edmonton,100000.0
8350161.04,0161.04 - Edmonton,97000.0
8350162.01,0162.01 - Edmonton,69500.0
8350162.03,0162.03 - Edmonton,100000.0
8350162.04,0162.04 - Edmonton,139000.0
8350162.05,0162.05 - Edmonton,101000.0
8350163.03,0163.03 - Edmonton,75500.0
8350163.05,0163.05 - Edmonton,85000.0
8350163.06,0163.06 - Edmonton,106000.0
8350164.01,0164.01 - Edmonton,125000.0
8350164.03,0164.03 - Edmonton,134000.0
8350164.04,0164.04 - Edmonton,120000.0
8350165.01,0165.01 - Edmonton,125000.0
8350165.03,0165.03 - Edmonton,68000.0
8350165.04,0165.04 - Edmonton,113000.0
8350166.02,0166.02 - Edmonton,79000.0
8350200.00,0200.00 - Edmonton,98000.0
3200001.00,0001.00 - Fredericton,50400.0
3200002.00,0002.00 - Fredericton,64500.0
3200003.00,0003.00 - Fredericton,66000.0
3200004.00,0004.00 - Fredericton,65500.0
3200005.00,0005.00 - Fredericton,54000.0
3200006.00,0006.00 - Fredericton,89000.0
3200007.00,0007.00 - Fredericton,76500.0
3200008.00,0008.00 - Fredericton,80000.0
3200009.00,0009.00 - Fredericton,79500.0
3200010.00,0010.00 - Fredericton,62000.0
3200011.00,0011.00 - Fredericton,70000.0
3200012.00,0012.00 - Fredericton,94000.0
3200013.00,0013.00 - Fredericton,70500.0
3200014.00,0014.00 - Fredericton,79000.0
3200015.00,0015.00 - Fredericton,63600.0
3200017.00,0017.00 - Fredericton,60000.0
3200018.00,0018.00 - Fredericton,92000.0
3200019.00,0019.00 - Fredericton,86000.0
3200020.00,0020.00 - Fredericton,86000.0
3200021.00,0021.00 - Fredericton,116000.0
3200022.00,0022.00 - Fredericton,104000.0
3200023.00,0023.00 - Fredericton,106000.0
3200024.00,0024.00 - Fredericton,87000.0
3200025.00,0025.00 - Fredericton,48000.0
3200026.00,0026.00 - Fredericton,75000.0
3200027.00,0027.00 - Fredericton,66000.0
3200028.00,0028.00 - Fredericton,71000.0
3200029.00,0029.00 - Fredericton,73000.0
3200030.00,0030.00 - Fredericton,74500.0
3200031.00,0031.00 - Fredericton,69500.0
4500001.00,0001.00 - Granby,82000.0
4500002.00,0002.00 - Granby,79500.0
4500004.00,0004.00 - Granby,52400.0
4500005.00,0005.00 - Granby,33600.0
4500006.00,0006.00 - Granby,50400.0
4500007.00,0007.00 - Granby,46000.0
4500008.00,0008.00 - Granby,57600.0
4500009.00,0009.00 - Granby,72000.0
4500010.00,0010.00 - Granby,48400.0
4500011.00,0011.00 - Granby,41600.0
4500012.00,0012.00 - Granby,62800.0
4500013.00,0013.00 - Granby,86000.0
4500014.00,0014.00 - Granby,106000.0
4500015.00,0015.00 - Granby,94000.0
4500016.00,0016.00 - Granby,81000.0
4500100.01,0100.01 - Granby,83000.0
4500100.02,0100.02 - Granby,107000.0
4500100.03,0100.03 - Granby,96000.0
4500200.00,0200.00 - Granby,94000.0
4500201.00,0201.00 - Granby,78000.0
4500202.00,0202.00 - Granby,78000.0
8500001.00,0001.00 - Grande Prairie,94000.0
8500002.00,0002.00 - Grande Prairie,109000.0
8500003.00,0003.00 - Grande Prairie,121000.0
8500004.00,0004.00 - Grande Prairie,86000.0
8500005.00,0005.00 - Grande Prairie,73500.0
8500006.00,0006.00 - Grande Prairie,109000.0
8500007.00,0007.00 - Grande Prairie,84000.0
8500008.00,0008.00 - Grande Prairie,124000.0
8500009.00,0009.00 - Grande Prairie,125000.0
8500010.00,0010.00 - Grande Prairie,122000.0
8500011.00,0011.00 - Grande Prairie,69000.0
8500013.00,0013.00 - Grande Prairie,52000.0
5800001.01,0001.01 - Greater Sudbury,97000.0
5800001.02,0001.02 - Greater Sudbury,52000.0
5800001.03,0001.03 - Greater Sudbury,125000.0
5800001.05,0001.05 - Greater Sudbury,147000.0
5800001.06,0001.06 - Greater Sudbury,107000.0
5800002.00,0002.00 - Greater Sudbury,65500.0
5800003.00,0003.00 - Greater Sudbury,60400.0
5800004.00,0004.00 - Greater Sudbury,83000.0
5800005.00,0005.00 - Greater Sudbury,39200.0
5800006.00,0006.00 - Greater Sudbury,62800.0
5800007.00,0007.00 - Greater Sudbury,100000.0
5800008.00,0008.00 - Greater Sudbury,89000.0
5800009.00,0009.00 - Greater Sudbury,72500.0
5800010.00,0010.00 - Greater Sudbury,46800.0
5800011.00,0011.00 - Greater Sudbury,44800.0
5800012.00,0012.00 - Greater Sudbury,59200.0
5800014.00,0014.00 - Greater Sudbury,54000.0
5800015.00,0015.00 - Greater Sudbury,46400.0
5800016.01,0016.01 - Greater Sudbury,75500.0
5800016.02,0016.02 - Greater Sudbury,85000.0
5800017.01,0017.01 - Greater Sudbury,102000.0
5800017.02,0017.02 - Greater Sudbury,82000.0
5800100.00,0100.00 - Greater Sudbury,91000.0
5800101.00,0101.00 - Greater Sudbury,99000.0
5800102.00,0102.00 - Greater Sudbury,102000.0
5800110.00,0110.00 - Greater Sudbury,79500.0
5800130.00,0130.00 - Greater Sudbury,94000.0
5800131.00,0131.00 - Greater Sudbury,133000.0
5800132.01,0132.01 - Greater Sudbury,105000.0
5800132.02,0132.02 - Greater Sudbury,82000.0
5800140.00,0140.00 - Greater Sudbury,96000.0
5800160.00,0160.00 - Greater Sudbury,94000.0
5800161.01,0161.01 - Greater Sudbury,73500.0
5800161.02,0161.02 - Greater Sudbury,81000.0
5800162.00,0162.00 - Greater Sudbury,116000.0
5800190.00,0190.00 - Greater Sudbury,107000.0
5800191.00,0191.00 - Greater Sudbury,103000.0
5800192.00,0192.00 - Greater Sudbury,121000.0
5800193.01,0193.01 - Greater Sudbury,99000.0
5800193.02,0193.02 - Greater Sudbury,114000.0
5800193.03,0193.03 - Greater Sudbury,105000.0
5800194.02,0194.02 - Greater Sudbury,80000.0
5800200.00,0200.00 - Greater Sudbury,82000.0
5800300.00,0300.00 - Greater Sudbury,76000.0
5500001.02,0001.02 - Guelph,124000.0
5500001.03,0001.03 - Guelph,70500.0
5500001.05,0001.05 - Guelph,91000.0
5500001.06,0001.06 - Guelph,108000.0
5500001.07,0001.07 - Guelph,116000.0
5500001.08,0001.08 - Guelph,119000.0
5500001.09,0001.09 - Guelph,117000.0
5500002.00,0002.00 - Guelph,89000.0
5500003.00,0003.00 - Guelph,74500.0
5500004.01,0004.01 - Guelph,109000.0
5500004.02,0004.02 - Guelph,106000.0
5500004.03,0004.03 - Guelph,111000.0
5500005.00,0005.00 - Guelph,84000.0
5500006.00,0006.00 - Guelph,59200.0
5500007.00,0007.00 - Guelph,80000.0
5500008.00,0008.00 - Guelph,67500.0
5500009.03,0009.03 - Guelph,116000.0
5500009.04,0009.04 - Guelph,89000.0
5500009.05,0009.05 - Guelph,101000.0
5500009.06,0009.06 - Guelph,109000.0
5500010.01,0010.01 - Guelph,69500.0
5500010.02,0010.02 - Guelph,63600.0
5500011.00,0011.00 - Guelph,86000.0
5500012.00,0012.00 - Guelph,81000.0
5500013.01,0013.01 - Guelph,94000.0
5500013.02,0013.02 - Guelph,98000.0
5500014.00,0014.00 - Guelph,134000.0
5500015.00,0015.00 - Guelph,59200.0
5500100.00,0100.00 - Guelph,128000.0
5500101.00,0101.00 - Guelph,133000.0
2050001.00,0001.00 - Halifax,70500.0
2050002.00,0002.00 - Halifax,81000.0
2050003.00,0003.00 - Halifax,83000.0
2050004.01,0004.01 - Halifax,46000.0
2050004.02,0004.02 - Halifax,42400.0
2050005.00,0005.00 - Halifax,168000.0
2050006.00,0006.00 - Halifax,76500.0
2050007.00,0007.00 - Halifax,54000.0
2050008.00,0008.00 - Halifax,66500.0
2050009.00,0009.00 - Halifax,66000.0
2050010.00,0010.00 - Halifax,53600.0
2050011.00,0011.00 - Halifax,73500.0
2050012.00,0012.00 - Halifax,84000.0
2050013.00,0013.00 - Halifax,107000.0
2050014.00,0014.00 - Halifax,78000.0
2050015.00,0015.00 - Halifax,56000.0
2050016.00,0016.00 - Halifax,89000.0
2050017.00,0017.00 - Halifax,103000.0
2050018.00,0018.00 - Halifax,62400.0
2050019.00,0019.00 - Halifax,78500.0
2050020.00,0020.00 - Halifax,72500.0
2050021.00,0021.00 - Halifax,73500.0
2050022.00,0022.00 - Halifax,73000.0
2050023.00,0023.00 - Halifax,61200.0
2050024.00,0024.00 - Halifax,69500.0
2050025.01,0025.01 - Halifax,60000.0
2050025.02,0025.02 - Halifax,63600.0
2050025.04,0025.04 - Halifax,58400.0
2050025.05,0025.05 - Halifax,69000.0
2050026.02,0026.02 - Halifax,77000.0
2050026.03,0026.03 - Halifax,96000.0
2050026.04,0026.04 - Halifax,68500.0
2050026.05,0026.05 - Halifax,71500.0
2050027.00,0027.00 - Halifax,78000.0
2050100.00,0100.00 - Halifax,63600.0
2050101.00,0101.00 - Halifax,58800.0
2050102.00,0102.00 - Halifax,71000.0
2050103.00,0103.00 - Halifax,81000.0
2050104.01,0104.01 - Halifax,84000.0
2050104.03,0104.03 - Halifax,102000.0
2050104.04,0104.04 - Halifax,111000.0
2050104.05,0104.05 - Halifax,82000.0
2050105.01,0105.01 - Halifax,84000.0
2050105.02,0105.02 - Halifax,96000.0
2050106.01,0106.01 - Halifax,69500.0
2050106.02,0106.02 - Halifax,115000.0
2050107.00,0107.00 - Halifax,79000.0
2050108.00,0108.00 - Halifax,82000.0
2050109.00,0109.00 - Halifax,67500.0
2050110.00,0110.00 - Halifax,48800.0
2050111.00,0111.00 - Halifax,56000.0
2050112.00,0112.00 - Halifax,51600.0
2050113.00,0113.00 - Halifax,75500.0
2050114.00,0114.00 - Halifax,46400.0
2050120.00,0120.00 - Halifax,98000.0
2050121.02,0121.02 - Halifax,98000.0
2050121.03,0121.03 - Halifax,106000.0
2050121.05,0121.05 - Halifax,88000.0
2050121.06,0121.06 - Halifax,95000.0
2050121.08,0121.08 - Halifax,129000.0
2050121.10,0121.10 - Halifax,121000.0
2050122.01,0122.01 - Halifax,81000.0
2050122.03,0122.03 - Halifax,99000.0
2050122.04,0122.04 - Halifax,109000.0
2050122.05,0122.05 - Halifax,81000.0
2050123.01,0123.01 - Halifax,113000.0
2050123.02,0123.02 - Halifax,115000.0
2050123.05,0123.05 - Halifax,93000.0
2050123.06,0123.06 - Halifax,101000.0
2050123.07,0123.07 - Halifax,79000.0
2050123.08,0123.08 - Halifax,95000.0
2050123.09,0123.09 - Halifax,103000.0
2050130.03,0130.03 - Halifax,137000.0
2050130.04,0130.04 - Halifax,120000.0
2050130.07,0130.07 - Halifax,88000.0
2050130.08,0130.08 - Halifax,123000.0
2050130.09,0130.09 - Halifax,108000.0
2050131.01,0131.01 - Halifax,90000.0
2050131.02,0131.02 - Halifax,74000.0
2050131.03,0131.03 - Halifax,76000.0
2050131.04,0131.04 - Halifax,76500.0
2050131.05,0131.05 - Halifax,94000.0
2050132.03,0132.03 - Halifax,101000.0
2050132.04,0132.04 - Halifax,115000.0
2050132.06,0132.06 - Halifax,115000.0
2050132.07,0132.07 - Halifax,133000.0
2050132.10,0132.10 - Halifax,128000.0
2050140.00,0140.00 - Halifax,92000.0
2050141.00,0141.00 - Halifax,95000.0
2050142.01,0142.01 - Halifax,102000.0
2050142.02,0142.02 - Halifax,95000.0
2050143.01,0143.01 - Halifax,110000.0
2050143.02,0143.02 - Halifax,109000.0
2050150.01,0150.01 - Halifax,86000.0
2050150.02,0150.02 - Halifax,112000.0
2050151.00,0151.00 - Halifax,81000.0
2050152.00,0152.00 - Halifax,99000.0
2050153.00,0153.00 - Halifax,71500.0
2050154.04,0154.04 - Halifax,56000.0
2050200.00,0200.00 - Halifax,61200.0
2050201.00,0201.00 - Halifax,92000.0
2050202.00,0202.00 - Halifax,86000.0
2050300.00,0300.00 - Halifax,62800.0
5370001.01,0001.01 - Hamilton,104000.0
5370001.02,0001.02 - Hamilton,102000.0
5370001.04,0001.04 - Hamilton,112000.0
5370001.05,0001.05 - Hamilton,99000.0
5370001.06,0001.06 - Hamilton,111000.0
5370001.07,0001.07 - Hamilton,85000.0
5370001.08,0001.08 - Hamilton,108000.0
5370001.09,0001.09 - Hamilton,108000.0
5370002.01,0002.01 - Hamilton,113000.0
5370002.03,0002.03 - Hamilton,91000.0
5370002.04,0002.04 - Hamilton,104000.0
5370002.06,0002.06 - Hamilton,82000.0
5370002.07,0002.07 - Hamilton,117000.0
5370002.08,0002.08 - Hamilton,119000.0
5370003.01,0003.01 - Hamilton,83000.0
5370003.02,0003.02 - Hamilton,84000.0
5370003.03,0003.03 - Hamilton,84000.0
5370003.04,0003.04 - Hamilton,76500.0
5370004.01,0004.01 - Hamilton,67500.0
5370004.02,0004.02 - Hamilton,72000.0
5370005.01,0005.01 - Hamilton,75500.0
5370005.02,0005.02 - Hamilton,84000.0
5370005.03,0005.03 - Hamilton,84000.0
5370006.00,0006.00 - Hamilton,79000.0
5370007.00,0007.00 - Hamilton,69500.0
5370008.00,0008.00 - Hamilton,70000.0
5370009.00,0009.00 - Hamilton,73000.0
5370010.00,0010.00 - Hamilton,75500.0
5370011.00,0011.00 - Hamilton,85000.0
5370012.00,0012.00 - Hamilton,73500.0
5370013.00,0013.00 - Hamilton,102000.0
5370014.00,0014.00 - Hamilton,108000.0
5370015.00,0015.00 - Hamilton,103000.0
5370016.00,0016.00 - Hamilton,100000.0
5370017.00,0017.00 - Hamilton,141000.0
5370019.00,0019.00 - Hamilton,81000.0
5370020.00,0020.00 - Hamilton,87000.0
5370021.00,0021.00 - Hamilton,75500.0
5370022.00,0022.00 - Hamilton,65500.0
5370023.00,0023.00 - Hamilton,94000.0
5370024.00,0024.00 - Hamilton,79500.0
5370025.00,0025.00 - Hamilton,96000.0
5370026.01,0026.01 - Hamilton,59200.0
5370026.02,0026.02 - Hamilton,48400.0
5370026.03,0026.03 - Hamilton,109000.0
5370026.04,0026.04 - Hamilton,91000.0
5370026.05,0026.05 - Hamilton,72500.0
5370026.06,0026.06 - Hamilton,78500.0
5370027.00,0027.00 - Hamilton,76500.0
5370028.00,0028.00 - Hamilton,77500.0
5370029.00,0029.00 - Hamilton,71000.0
