date,geography,component,value
2003-01-01,Nova Scotia,Net temporary emigration,651.0
2004-01-01,Nova Scotia,Net temporary emigration,648.0
2005-01-01,Nova Scotia,Net temporary emigration,650.0
2006-01-01,Nova Scotia,Net temporary emigration,651.0
2007-01-01,Nova Scotia,Net temporary emigration,231.0
2008-01-01,Nova Scotia,Net temporary emigration,230.0
2009-01-01,Nova Scotia,Net temporary emigration,229.0
2010-01-01,Nova Scotia,Net temporary emigration,230.0
2011-01-01,Nova Scotia,Net temporary emigration,230.0
2012-01-01,Nova Scotia,Net temporary emigration,251.0
2013-01-01,Nova Scotia,Net temporary emigration,250.0
2014-01-01,Nova Scotia,Net temporary emigration,251.0
2015-01-01,Nova Scotia,Net temporary emigration,248.0
2016-01-01,Nova Scotia,Net temporary emigration,249.0
2022-01-01,Nova Scotia,"Non-permanent residents, inflows",14581.0
2023-01-01,Nova Scotia,"Non-permanent residents, inflows",23652.0
2024-01-01,Nova Scotia,"Non-permanent residents, inflows",24347.0
2025-01-01,Nova Scotia,"Non-permanent residents, inflows",15658.0
2022-01-01,Nova Scotia,"Non-permanent residents, outflows",12684.0
2023-01-01,Nova Scotia,"Non-permanent residents, outflows",9614.0
2024-01-01,Nova Scotia,"Non-permanent residents, outflows",12848.0
2025-01-01,Nova Scotia,"Non-permanent residents, outflows",14817.0
1972-01-01,Nova Scotia,Residual deviation,-3047.0
1973-01-01,Nova Scotia,Residual deviation,-3038.0
1974-01-01,Nova Scotia,Residual deviation,-3038.0
1975-01-01,Nova Scotia,Residual deviation,-3039.0
1976-01-01,Nova Scotia,Residual deviation,-2914.0
1977-01-01,Nova Scotia,Residual deviation,-1426.0
1978-01-01,Nova Scotia,Residual deviation,-1425.0
1979-01-01,Nova Scotia,Residual deviation,-1426.0
1980-01-01,Nova Scotia,Residual deviation,-1430.0
1981-01-01,Nova Scotia,Residual deviation,-1375.0
1982-01-01,Nova Scotia,Residual deviation,-764.0
1983-01-01,Nova Scotia,Residual deviation,-764.0
1984-01-01,Nova Scotia,Residual deviation,-767.0
1985-01-01,Nova Scotia,Residual deviation,-764.0
1986-01-01,Nova Scotia,Residual deviation,-761.0
1987-01-01,Nova Scotia,Residual deviation,-721.0
1988-01-01,Nova Scotia,Residual deviation,-722.0
1989-01-01,Nova Scotia,Residual deviation,-720.0
1990-01-01,Nova Scotia,Residual deviation,-721.0
1991-01-01,Nova Scotia,Residual deviation,-761.0
1992-01-01,Nova Scotia,Residual deviation,-1277.0
1993-01-01,Nova Scotia,Residual deviation,-1273.0
1994-01-01,Nova Scotia,Residual deviation,-1273.0
1995-01-01,Nova Scotia,Residual deviation,-1274.0
1996-01-01,Nova Scotia,Residual deviation,-1346.0
1997-01-01,Nova Scotia,Residual deviation,-1799.0
1998-01-01,Nova Scotia,Residual deviation,-1799.0
1999-01-01,Nova Scotia,Residual deviation,-1799.0
2000-01-01,Nova Scotia,Residual deviation,-1804.0
2001-01-01,Nova Scotia,Residual deviation,-1478.0
2002-01-01,Nova Scotia,Residual deviation,798.0
2003-01-01,Nova Scotia,Residual deviation,799.0
2004-01-01,Nova Scotia,Residual deviation,801.0
2005-01-01,Nova Scotia,Residual deviation,798.0
2006-01-01,Nova Scotia,Residual deviation,570.0
2007-01-01,Nova Scotia,Residual deviation,-1018.0
2008-01-01,Nova Scotia,Residual deviation,-1021.0
2009-01-01,Nova Scotia,Residual deviation,-1017.0
2010-01-01,Nova Scotia,Residual deviation,-1018.0
2011-01-01,Nova Scotia,Residual deviation,-1083.0
2012-01-01,Nova Scotia,Residual deviation,-1482.0
2013-01-01,Nova Scotia,Residual deviation,-1477.0
2014-01-01,Nova Scotia,Residual deviation,-1478.0
2015-01-01,Nova Scotia,Residual deviation,-1477.0
2016-01-01,Nova Scotia,Residual deviation,-988.0
2017-01-01,Nova Scotia,Residual deviation,1987.0
2018-01-01,Nova Scotia,Residual deviation,1986.0
2019-01-01,Nova Scotia,Residual deviation,1987.0
2020-01-01,Nova Scotia,Residual deviation,1992.0
2021-01-01,Nova Scotia,Residual deviation,1709.0
1972-01-01,Nova Scotia,Returning emigrants,376.0
1973-01-01,Nova Scotia,Returning emigrants,344.0
1974-01-01,Nova Scotia,Returning emigrants,347.0
1975-01-01,Nova Scotia,Returning emigrants,351.0
1976-01-01,Nova Scotia,Returning emigrants,337.0
1977-01-01,Nova Scotia,Returning emigrants,303.0
1978-01-01,Nova Scotia,Returning emigrants,294.0
1979-01-01,Nova Scotia,Returning emigrants,288.0
1980-01-01,Nova Scotia,Returning emigrants,266.0
1981-01-01,Nova Scotia,Returning emigrants,245.0
1982-01-01,Nova Scotia,Returning emigrants,220.0
1983-01-01,Nova Scotia,Returning emigrants,202.0
1984-01-01,Nova Scotia,Returning emigrants,239.0
1985-01-01,Nova Scotia,Returning emigrants,222.0
1986-01-01,Nova Scotia,Returning emigrants,230.0
1987-01-01,Nova Scotia,Returning emigrants,167.0
1988-01-01,Nova Scotia,Returning emigrants,148.0
1989-01-01,Nova Scotia,Returning emigrants,162.0
1990-01-01,Nova Scotia,Returning emigrants,185.0
1991-01-01,Nova Scotia,Returning emigrants,268.0
1992-01-01,Nova Scotia,Returning emigrants,307.0
1993-01-01,Nova Scotia,Returning emigrants,243.0
1994-01-01,Nova Scotia,Returning emigrants,327.0
1995-01-01,Nova Scotia,Returning emigrants,240.0
1996-01-01,Nova Scotia,Returning emigrants,284.0
1997-01-01,Nova Scotia,Returning emigrants,270.0
1998-01-01,Nova Scotia,Returning emigrants,273.0
1999-01-01,Nova Scotia,Returning emigrants,427.0
2000-01-01,Nova Scotia,Returning emigrants,412.0
2001-01-01,Nova Scotia,Returning emigrants,326.0
2002-01-01,Nova Scotia,Returning emigrants,456.0
2003-01-01,Nova Scotia,Returning emigrants,598.0
2004-01-01,Nova Scotia,Returning emigrants,726.0
2005-01-01,Nova Scotia,Returning emigrants,664.0
2006-01-01,Nova Scotia,Returning emigrants,645.0
2007-01-01,Nova Scotia,Returning emigrants,828.0
2008-01-01,Nova Scotia,Returning emigrants,733.0
2009-01-01,Nova Scotia,Returning emigrants,642.0
2010-01-01,Nova Scotia,Returning emigrants,626.0
2011-01-01,Nova Scotia,Returning emigrants,621.0
2012-01-01,Nova Scotia,Returning emigrants,626.0
2013-01-01,Nova Scotia,Returning emigrants,589.0
2014-01-01,Nova Scotia,Returning emigrants,637.0
2015-01-01,Nova Scotia,Returning emigrants,516.0
2016-01-01,Nova Scotia,Returning emigrants,647.0
2017-01-01,Nova Scotia,Returning emigrants,1090.0
2018-01-01,Nova Scotia,Returning emigrants,1008.0
2019-01-01,Nova Scotia,Returning emigrants,755.0
2020-01-01,Nova Scotia,Returning emigrants,860.0
2021-01-01,Nova Scotia,Returning emigrants,642.0
2022-01-01,Nova Scotia,Returning emigrants,862.0
2023-01-01,Nova Scotia,Returning emigrants,580.0
2024-01-01,Nova Scotia,Returning emigrants,637.0
2025-01-01,Nova Scotia,Returning emigrants,657.0
1992-01-01,Nunavut,Births,703.0
1993-01-01,Nunavut,Births,713.0
1994-01-01,Nunavut,Births,772.0
1995-01-01,Nunavut,Births,715.0
1996-01-01,Nunavut,Births,739.0
1997-01-01,Nunavut,Births,746.0
1998-01-01,Nunavut,Births,735.0
1999-01-01,Nunavut,Births,663.0
2000-01-01,Nunavut,Births,754.0
2001-01-01,Nunavut,Births,711.0
2002-01-01,Nunavut,Births,716.0
2003-01-01,Nunavut,Births,751.0
2004-01-01,Nunavut,Births,732.0
2005-01-01,Nunavut,Births,745.0
2006-01-01,Nunavut,Births,766.0
2007-01-01,Nunavut,Births,779.0
2008-01-01,Nunavut,Births,838.0
2009-01-01,Nunavut,Births,808.0
2010-01-01,Nunavut,Births,881.0
2011-01-01,Nunavut,Births,844.0
2012-01-01,Nunavut,Births,830.0
2013-01-01,Nunavut,Births,883.0
2014-01-01,Nunavut,Births,918.0
2015-01-01,Nunavut,Births,911.0
2016-01-01,Nunavut,Births,867.0
2017-01-01,Nunavut,Births,900.0
2018-01-01,Nunavut,Births,928.0
2019-01-01,Nunavut,Births,902.0
2020-01-01,Nunavut,Births,876.0
2021-01-01,Nunavut,Births,915.0
2022-01-01,Nunavut,Births,916.0
2023-01-01,Nunavut,Births,859.0
2024-01-01,Nunavut,Births,758.0
2025-01-01,Nunavut,Births,759.0
1992-01-01,Nunavut,Deaths,109.0
1993-01-01,Nunavut,Deaths,128.0
1994-01-01,Nunavut,Deaths,100.0
1995-01-01,Nunavut,Deaths,94.0
1996-01-01,Nunavut,Deaths,105.0
1997-01-01,Nunavut,Deaths,141.0
1998-01-01,Nunavut,Deaths,118.0
1999-01-01,Nunavut,Deaths,138.0
2000-01-01,Nunavut,Deaths,117.0
2001-01-01,Nunavut,Deaths,129.0
2002-01-01,Nunavut,Deaths,132.0
2003-01-01,Nunavut,Deaths,136.0
2004-01-01,Nunavut,Deaths,145.0
2005-01-01,Nunavut,Deaths,130.0
2006-01-01,Nunavut,Deaths,147.0
2007-01-01,Nunavut,Deaths,145.0
2008-01-01,Nunavut,Deaths,129.0
2009-01-01,Nunavut,Deaths,166.0
2010-01-01,Nunavut,Deaths,154.0
2011-01-01,Nunavut,Deaths,165.0
2012-01-01,Nunavut,Deaths,166.0
2013-01-01,Nunavut,Deaths,181.0
2014-01-01,Nunavut,Deaths,173.0
2015-01-01,Nunavut,Deaths,167.0
2016-01-01,Nunavut,Deaths,186.0
2017-01-01,Nunavut,Deaths,171.0
2018-01-01,Nunavut,Deaths,181.0
2019-01-01,Nunavut,Deaths,231.0
2020-01-01,Nunavut,Deaths,209.0
2021-01-01,Nunavut,Deaths,201.0
2022-01-01,Nunavut,Deaths,223.0
2023-01-01,Nunavut,Deaths,231.0
2024-01-01,Nunavut,Deaths,257.0
2025-01-01,Nunavut,Deaths,263.0
1992-01-01,Nunavut,Emigrants,12.0
1993-01-01,Nunavut,Emigrants,22.0
1994-01-01,Nunavut,Emigrants,5.0
1995-01-01,Nunavut,Emigrants,2.0
1996-01-01,Nunavut,Emigrants,5.0
1997-01-01,Nunavut,Emigrants,15.0
1998-01-01,Nunavut,Emigrants,18.0
1999-01-01,Nunavut,Emigrants,18.0
2000-01-01,Nunavut,Emigrants,12.0
2001-01-01,Nunavut,Emigrants,14.0
2002-01-01,Nunavut,Emigrants,4.0
2003-01-01,Nunavut,Emigrants,4.0
2004-01-01,Nunavut,Emigrants,6.0
2005-01-01,Nunavut,Emigrants,0.0
2006-01-01,Nunavut,Emigrants,17.0
2007-01-01,Nunavut,Emigrants,3.0
2008-01-01,Nunavut,Emigrants,0.0
2009-01-01,Nunavut,Emigrants,3.0
2010-01-01,Nunavut,Emigrants,11.0
2011-01-01,Nunavut,Emigrants,12.0
2012-01-01,Nunavut,Emigrants,3.0
2013-01-01,Nunavut,Emigrants,0.0
2014-01-01,Nunavut,Emigrants,6.0
2015-01-01,Nunavut,Emigrants,4.0
2016-01-01,Nunavut,Emigrants,2.0
2017-01-01,Nunavut,Emigrants,8.0
2018-01-01,Nunavut,Emigrants,0.0
2019-01-01,Nunavut,Emigrants,0.0
2020-01-01,Nunavut,Emigrants,2.0
2021-01-01,Nunavut,Emigrants,4.0
2022-01-01,Nunavut,Emigrants,23.0
2023-01-01,Nunavut,Emigrants,19.0
2024-01-01,Nunavut,Emigrants,0.0
2025-01-01,Nunavut,Emigrants,0.0
1992-01-01,Nunavut,Immigrants,10.0
1993-01-01,Nunavut,Immigrants,37.0
1994-01-01,Nunavut,Immigrants,25.0
1995-01-01,Nunavut,Immigrants,19.0
1996-01-01,Nunavut,Immigrants,8.0
1997-01-01,Nunavut,Immigrants,18.0
1998-01-01,Nunavut,Immigrants,15.0
1999-01-01,Nunavut,Immigrants,12.0
2000-01-01,Nunavut,Immigrants,12.0
2001-01-01,Nunavut,Immigrants,11.0
2002-01-01,Nunavut,Immigrants,19.0
2003-01-01,Nunavut,Immigrants,5.0
2004-01-01,Nunavut,Immigrants,11.0
2005-01-01,Nunavut,Immigrants,9.0
2006-01-01,Nunavut,Immigrants,12.0
2007-01-01,Nunavut,Immigrants,12.0
2008-01-01,Nunavut,Immigrants,36.0
2009-01-01,Nunavut,Immigrants,32.0
2010-01-01,Nunavut,Immigrants,16.0
2011-01-01,Nunavut,Immigrants,17.0
2012-01-01,Nunavut,Immigrants,26.0
2013-01-01,Nunavut,Immigrants,12.0
2014-01-01,Nunavut,Immigrants,24.0
2015-01-01,Nunavut,Immigrants,28.0
2016-01-01,Nunavut,Immigrants,39.0
2017-01-01,Nunavut,Immigrants,36.0
2018-01-01,Nunavut,Immigrants,31.0
2019-01-01,Nunavut,Immigrants,25.0
2020-01-01,Nunavut,Immigrants,39.0
2021-01-01,Nunavut,Immigrants,21.0
2022-01-01,Nunavut,Immigrants,53.0
2023-01-01,Nunavut,Immigrants,45.0
2024-01-01,Nunavut,Immigrants,57.0
2025-01-01,Nunavut,Immigrants,73.0
1992-01-01,Nunavut,Net emigration,14.0
1993-01-01,Nunavut,Net emigration,23.0
1994-01-01,Nunavut,Net emigration,6.0
1995-01-01,Nunavut,Net emigration,0.0
1996-01-01,Nunavut,Net emigration,9.0
1997-01-01,Nunavut,Net emigration,23.0
1998-01-01,Nunavut,Net emigration,26.0
1999-01-01,Nunavut,Net emigration,26.0
2000-01-01,Nunavut,Net emigration,20.0
2001-01-01,Nunavut,Net emigration,22.0
2002-01-01,Nunavut,Net emigration,30.0
2003-01-01,Nunavut,Net emigration,30.0
2004-01-01,Nunavut,Net emigration,28.0
2005-01-01,Nunavut,Net emigration,26.0
2006-01-01,Nunavut,Net emigration,39.0
2007-01-01,Nunavut,Net emigration,21.0
2008-01-01,Nunavut,Net emigration,18.0
2009-01-01,Nunavut,Net emigration,22.0
2010-01-01,Nunavut,Net emigration,26.0
2011-01-01,Nunavut,Net emigration,30.0
2012-01-01,Nunavut,Net emigration,30.0
2013-01-01,Nunavut,Net emigration,27.0
2014-01-01,Nunavut,Net emigration,33.0
2015-01-01,Nunavut,Net emigration,29.0
2016-01-01,Nunavut,Net emigration,29.0
2017-01-01,Nunavut,Net emigration,-29.0
2018-01-01,Nunavut,Net emigration,0.0
2019-01-01,Nunavut,Net emigration,0.0
2020-01-01,Nunavut,Net emigration,0.0
2021-01-01,Nunavut,Net emigration,0.0
2022-01-01,Nunavut,Net emigration,18.0
2023-01-01,Nunavut,Net emigration,12.0
2024-01-01,Nunavut,Net emigration,0.0
2025-01-01,Nunavut,Net emigration,0.0
1992-01-01,Nunavut,Net interprovincial migration,-34.0
1993-01-01,Nunavut,Net interprovincial migration,-92.0
1994-01-01,Nunavut,Net interprovincial migration,-17.0
1995-01-01,Nunavut,Net interprovincial migration,-243.0
1996-01-01,Nunavut,Net interprovincial migration,-104.0
1997-01-01,Nunavut,Net interprovincial migration,-377.0
1998-01-01,Nunavut,Net interprovincial migration,-110.0
1999-01-01,Nunavut,Net interprovincial migration,-55.0
2000-01-01,Nunavut,Net interprovincial migration,70.0
2001-01-01,Nunavut,Net interprovincial migration,48.0
2002-01-01,Nunavut,Net interprovincial migration,24.0
2003-01-01,Nunavut,Net interprovincial migration,-198.0
2004-01-01,Nunavut,Net interprovincial migration,-135.0
2005-01-01,Nunavut,Net interprovincial migration,-181.0
2006-01-01,Nunavut,Net interprovincial migration,-200.0
2007-01-01,Nunavut,Net interprovincial migration,-157.0
2008-01-01,Nunavut,Net interprovincial migration,-290.0
2009-01-01,Nunavut,Net interprovincial migration,-35.0
2010-01-01,Nunavut,Net interprovincial migration,-53.0
2011-01-01,Nunavut,Net interprovincial migration,73.0
2012-01-01,Nunavut,Net interprovincial migration,-153.0
2013-01-01,Nunavut,Net interprovincial migration,5.0
2014-01-01,Nunavut,Net interprovincial migration,-59.0
2015-01-01,Nunavut,Net interprovincial migration,-172.0
2016-01-01,Nunavut,Net interprovincial migration,-200.0
2017-01-01,Nunavut,Net interprovincial migration,-135.0
2018-01-01,Nunavut,Net interprovincial migration,-148.0
2019-01-01,Nunavut,Net interprovincial migration,-241.0
2020-01-01,Nunavut,Net interprovincial migration,-118.0
2021-01-01,Nunavut,Net interprovincial migration,-169.0
2022-01-01,Nunavut,Net interprovincial migration,-180.0
2023-01-01,Nunavut,Net interprovincial migration,-386.0
2024-01-01,Nunavut,Net interprovincial migration,-163.0
2025-01-01,Nunavut,Net interprovincial migration,-236.0
1992-01-01,Nunavut,Net non-permanent residents,-6.0
1993-01-01,Nunavut,Net non-permanent residents,-9.0
1994-01-01,Nunavut,Net non-permanent residents,-4.0
1995-01-01,Nunavut,Net non-permanent residents,-4.0
1996-01-01,Nunavut,Net non-permanent residents,8.0
1997-01-01,Nunavut,Net non-permanent residents,2.0
1998-01-01,Nunavut,Net non-permanent residents,3.0
1999-01-01,Nunavut,Net non-permanent residents,1.0
2000-01-01,Nunavut,Net non-permanent residents,-11.0
2001-01-01,Nunavut,Net non-permanent residents,13.0
2002-01-01,Nunavut,Net non-permanent residents,2.0
2003-01-01,Nunavut,Net non-permanent residents,8.0
2004-01-01,Nunavut,Net non-permanent residents,15.0
2005-01-01,Nunavut,Net non-permanent residents,-9.0
2006-01-01,Nunavut,Net non-permanent residents,12.0
2007-01-01,Nunavut,Net non-permanent residents,16.0
2008-01-01,Nunavut,Net non-permanent residents,-25.0
2009-01-01,Nunavut,Net non-permanent residents,-4.0
2010-01-01,Nunavut,Net non-permanent residents,-1.0
2011-01-01,Nunavut,Net non-permanent residents,13.0
2012-01-01,Nunavut,Net non-permanent residents,0.0
2013-01-01,Nunavut,Net non-permanent residents,15.0
2014-01-01,Nunavut,Net non-permanent residents,-7.0
2015-01-01,Nunavut,Net non-permanent residents,-13.0
2016-01-01,Nunavut,Net non-permanent residents,22.0
2017-01-01,Nunavut,Net non-permanent residents,-21.0
2018-01-01,Nunavut,Net non-permanent residents,-4.0
2019-01-01,Nunavut,Net non-permanent residents,22.0
2020-01-01,Nunavut,Net non-permanent residents,12.0
2021-01-01,Nunavut,Net non-permanent residents,7.0
2022-01-01,Nunavut,Net non-permanent residents,-31.0
2023-01-01,Nunavut,Net non-permanent residents,38.0
2024-01-01,Nunavut,Net non-permanent residents,99.0
2025-01-01,Nunavut,Net non-permanent residents,87.0
1992-01-01,Nunavut,Net temporary emigration,4.0
1993-01-01,Nunavut,Net temporary emigration,4.0
1994-01-01,Nunavut,Net temporary emigration,4.0
1995-01-01,Nunavut,Net temporary emigration,4.0
1996-01-01,Nunavut,Net temporary emigration,4.0
1997-01-01,Nunavut,Net temporary emigration,8.0
1998-01-01,Nunavut,Net temporary emigration,8.0
1999-01-01,Nunavut,Net temporary emigration,8.0
2000-01-01,Nunavut,Net temporary emigration,8.0
2001-01-01,Nunavut,Net temporary emigration,8.0
2002-01-01,Nunavut,Net temporary emigration,26.0
2003-01-01,Nunavut,Net temporary emigration,26.0
2004-01-01,Nunavut,Net temporary emigration,25.0
2005-01-01,Nunavut,Net temporary emigration,26.0
2006-01-01,Nunavut,Net temporary emigration,25.0
2007-01-01,Nunavut,Net temporary emigration,18.0
2008-01-01,Nunavut,Net temporary emigration,18.0
2009-01-01,Nunavut,Net temporary emigration,19.0
2010-01-01,Nunavut,Net temporary emigration,18.0
2011-01-01,Nunavut,Net temporary emigration,18.0
2012-01-01,Nunavut,Net temporary emigration,27.0
2013-01-01,Nunavut,Net temporary emigration,27.0
2014-01-01,Nunavut,Net temporary emigration,27.0
2015-01-01,Nunavut,Net temporary emigration,28.0
2016-01-01,Nunavut,Net temporary emigration,27.0
2022-01-01,Nunavut,"Non-permanent residents, inflows",36.0
2023-01-01,Nunavut,"Non-permanent residents, inflows",75.0
2024-01-01,Nunavut,"Non-permanent residents, inflows",189.0
2025-01-01,Nunavut,"Non-permanent residents, inflows",152.0
2022-01-01,Nunavut,"Non-permanent residents, outflows",67.0
2023-01-01,Nunavut,"Non-permanent residents, outflows",37.0
2024-01-01,Nunavut,"Non-permanent residents, outflows",90.0
2025-01-01,Nunavut,"Non-permanent residents, outflows",65.0
1992-01-01,Nunavut,Residual deviation,179.0
1993-01-01,Nunavut,Residual deviation,178.0
1994-01-01,Nunavut,Residual deviation,178.0
1995-01-01,Nunavut,Residual deviation,178.0
1996-01-01,Nunavut,Residual deviation,154.0
1997-01-01,Nunavut,Residual deviation,-10.0
1998-01-01,Nunavut,Residual deviation,-10.0
1999-01-01,Nunavut,Residual deviation,-10.0
2000-01-01,Nunavut,Residual deviation,-10.0
2001-01-01,Nunavut,Residual deviation,4.0
2002-01-01,Nunavut,Residual deviation,84.0
2003-01-01,Nunavut,Residual deviation,84.0
2004-01-01,Nunavut,Residual deviation,85.0
2005-01-01,Nunavut,Residual deviation,84.0
2006-01-01,Nunavut,Residual deviation,86.0
2007-01-01,Nunavut,Residual deviation,92.0
2008-01-01,Nunavut,Residual deviation,92.0
2009-01-01,Nunavut,Residual deviation,93.0
2010-01-01,Nunavut,Residual deviation,92.0
2011-01-01,Nunavut,Residual deviation,74.0
2012-01-01,Nunavut,Residual deviation,-34.0
2013-01-01,Nunavut,Residual deviation,-35.0
2014-01-01,Nunavut,Residual deviation,-34.0
2015-01-01,Nunavut,Residual deviation,-34.0
