date,geography,product_group,cpi_value
1993-09-01,Canada,Shelter,89.0
1993-10-01,Canada,Shelter,89.4
1993-11-01,Canada,Shelter,89.5
1993-12-01,Canada,Shelter,89.6
1994-01-01,Canada,Shelter,89.5
1994-02-01,Canada,Shelter,89.5
1994-03-01,Canada,Shelter,89.4
1994-04-01,Canada,Shelter,88.9
1994-05-01,Canada,Shelter,89.0
1994-06-01,Canada,Shelter,89.2
1994-07-01,Canada,Shelter,89.2
1994-08-01,Canada,Shelter,89.4
1994-09-01,Canada,Shelter,89.4
1994-10-01,Canada,Shelter,89.7
1994-11-01,Canada,Shelter,89.8
1994-12-01,Canada,Shelter,90.1
1995-01-01,Canada,Shelter,90.2
1995-02-01,Canada,Shelter,90.2
1995-03-01,Canada,Shelter,90.3
1995-04-01,Canada,Shelter,90.1
1995-05-01,Canada,Shelter,90.3
1995-06-01,Canada,Shelter,90.5
1995-07-01,Canada,Shelter,90.5
1995-08-01,Canada,Shelter,90.5
1995-09-01,Canada,Shelter,90.5
1995-10-01,Canada,Shelter,90.4
1995-11-01,Canada,Shelter,90.6
1995-12-01,Canada,Shelter,90.6
1996-01-01,Canada,Shelter,90.6
1996-02-01,Canada,Shelter,90.6
1996-03-01,Canada,Shelter,90.6
1996-04-01,Canada,Shelter,90.5
1996-05-01,Canada,Shelter,90.6
1996-06-01,Canada,Shelter,90.4
1996-07-01,Canada,Shelter,90.5
1996-08-01,Canada,Shelter,90.3
1996-09-01,Canada,Shelter,90.5
1996-10-01,Canada,Shelter,90.9
1996-11-01,Canada,Shelter,90.6
1996-12-01,Canada,Shelter,90.8
1997-01-01,Canada,Shelter,90.9
1997-02-01,Canada,Shelter,90.9
1997-03-01,Canada,Shelter,90.9
1997-04-01,Canada,Shelter,90.9
1997-05-01,Canada,Shelter,90.7
1997-06-01,Canada,Shelter,90.8
1997-07-01,Canada,Shelter,90.8
1997-08-01,Canada,Shelter,90.6
1997-09-01,Canada,Shelter,90.6
1997-10-01,Canada,Shelter,90.7
1997-11-01,Canada,Shelter,90.7
1997-12-01,Canada,Shelter,90.8
1998-01-01,Canada,Shelter,90.8
1998-02-01,Canada,Shelter,90.7
1998-03-01,Canada,Shelter,90.8
1998-04-01,Canada,Shelter,90.9
1998-05-01,Canada,Shelter,91.0
1998-06-01,Canada,Shelter,90.9
1998-07-01,Canada,Shelter,91.0
1998-08-01,Canada,Shelter,91.1
1998-09-01,Canada,Shelter,91.0
1998-10-01,Canada,Shelter,91.6
1998-11-01,Canada,Shelter,91.5
1998-12-01,Canada,Shelter,91.8
1999-01-01,Canada,Shelter,91.8
1999-02-01,Canada,Shelter,91.8
1999-03-01,Canada,Shelter,91.8
1999-04-01,Canada,Shelter,92.0
1999-05-01,Canada,Shelter,91.9
1999-06-01,Canada,Shelter,92.0
1999-07-01,Canada,Shelter,92.1
1999-08-01,Canada,Shelter,92.3
1999-09-01,Canada,Shelter,92.8
1999-10-01,Canada,Shelter,92.9
1999-11-01,Canada,Shelter,93.1
1999-12-01,Canada,Shelter,93.4
2000-01-01,Canada,Shelter,93.7
2000-02-01,Canada,Shelter,94.4
2000-03-01,Canada,Shelter,94.5
2000-04-01,Canada,Shelter,94.5
2000-05-01,Canada,Shelter,94.7
2000-06-01,Canada,Shelter,95.0
2000-07-01,Canada,Shelter,95.5
2000-08-01,Canada,Shelter,95.7
2000-09-01,Canada,Shelter,96.3
2000-10-01,Canada,Shelter,97.2
2000-11-01,Canada,Shelter,97.7
2000-12-01,Canada,Shelter,98.1
2001-01-01,Canada,Shelter,97.5
2001-02-01,Canada,Shelter,97.3
2001-03-01,Canada,Shelter,98.4
2001-04-01,Canada,Shelter,98.9
2001-05-01,Canada,Shelter,100.0
2001-06-01,Canada,Shelter,100.3
2001-07-01,Canada,Shelter,99.9
2001-08-01,Canada,Shelter,99.9
2001-09-01,Canada,Shelter,99.6
2001-10-01,Canada,Shelter,99.8
2001-11-01,Canada,Shelter,98.4
2001-12-01,Canada,Shelter,98.9
2002-01-01,Canada,Shelter,99.3
2002-02-01,Canada,Shelter,99.4
2002-03-01,Canada,Shelter,99.4
2002-04-01,Canada,Shelter,99.1
2002-05-01,Canada,Shelter,99.4
2002-06-01,Canada,Shelter,99.3
2002-07-01,Canada,Shelter,99.5
2002-08-01,Canada,Shelter,100.3
2002-09-01,Canada,Shelter,100.7
2002-10-01,Canada,Shelter,101.7
2002-11-01,Canada,Shelter,101.7
2002-12-01,Canada,Shelter,100.1
2003-01-01,Canada,Shelter,102.1
2003-02-01,Canada,Shelter,102.5
2003-03-01,Canada,Shelter,103.2
2003-04-01,Canada,Shelter,102.3
2003-05-01,Canada,Shelter,102.9
2003-06-01,Canada,Shelter,103.4
2003-07-01,Canada,Shelter,103.3
2003-08-01,Canada,Shelter,103.4
2003-09-01,Canada,Shelter,103.6
2003-10-01,Canada,Shelter,103.8
2003-11-01,Canada,Shelter,104.0
2003-12-01,Canada,Shelter,104.4
2004-01-01,Canada,Shelter,104.3
2004-02-01,Canada,Shelter,104.5
2004-03-01,Canada,Shelter,104.6
2004-04-01,Canada,Shelter,105.1
2004-05-01,Canada,Shelter,105.3
2004-06-01,Canada,Shelter,105.7
2004-07-01,Canada,Shelter,106.0
2004-08-01,Canada,Shelter,106.2
2004-09-01,Canada,Shelter,106.5
2004-10-01,Canada,Shelter,107.0
2004-11-01,Canada,Shelter,107.4
2004-12-01,Canada,Shelter,107.4
2005-01-01,Canada,Shelter,107.5
2005-02-01,Canada,Shelter,107.7
2005-03-01,Canada,Shelter,108.1
2005-04-01,Canada,Shelter,108.4
2005-05-01,Canada,Shelter,108.6
2005-06-01,Canada,Shelter,108.8
2005-07-01,Canada,Shelter,109.4
2005-08-01,Canada,Shelter,109.3
2005-09-01,Canada,Shelter,110.0
2005-10-01,Canada,Shelter,110.7
2005-11-01,Canada,Shelter,110.8
2005-12-01,Canada,Shelter,110.5
2006-01-01,Canada,Shelter,111.8
2006-02-01,Canada,Shelter,111.7
2006-03-01,Canada,Shelter,111.9
2006-04-01,Canada,Shelter,112.2
2006-05-01,Canada,Shelter,113.0
2006-06-01,Canada,Shelter,112.8
2006-07-01,Canada,Shelter,113.2
2006-08-01,Canada,Shelter,113.5
2006-09-01,Canada,Shelter,114.0
2006-10-01,Canada,Shelter,114.1
2006-11-01,Canada,Shelter,114.1
2006-12-01,Canada,Shelter,114.6
2007-01-01,Canada,Shelter,114.8
2007-02-01,Canada,Shelter,114.9
2007-03-01,Canada,Shelter,115.4
2007-04-01,Canada,Shelter,116.2
2007-05-01,Canada,Shelter,116.0
2007-06-01,Canada,Shelter,116.8
2007-07-01,Canada,Shelter,117.0
2007-08-01,Canada,Shelter,117.6
2007-09-01,Canada,Shelter,117.8
2007-10-01,Canada,Shelter,118.7
2007-11-01,Canada,Shelter,118.8
2007-12-01,Canada,Shelter,119.2
2008-01-01,Canada,Shelter,119.2
2008-02-01,Canada,Shelter,119.6
2008-03-01,Canada,Shelter,120.1
2008-04-01,Canada,Shelter,121.2
2008-05-01,Canada,Shelter,121.6
2008-06-01,Canada,Shelter,122.3
2008-07-01,Canada,Shelter,123.3
2008-08-01,Canada,Shelter,123.8
2008-09-01,Canada,Shelter,123.1
2008-10-01,Canada,Shelter,123.2
2008-11-01,Canada,Shelter,123.4
2008-12-01,Canada,Shelter,123.4
2009-01-01,Canada,Shelter,123.1
2009-02-01,Canada,Shelter,123.2
2009-03-01,Canada,Shelter,122.6
2009-04-01,Canada,Shelter,121.4
2009-05-01,Canada,Shelter,121.4
2009-06-01,Canada,Shelter,121.3
2009-07-01,Canada,Shelter,120.8
2009-08-01,Canada,Shelter,121.1
2009-09-01,Canada,Shelter,120.9
2009-10-01,Canada,Shelter,121.2
2009-11-01,Canada,Shelter,121.3
2009-12-01,Canada,Shelter,121.3
2010-01-01,Canada,Shelter,121.8
2010-02-01,Canada,Shelter,121.8
2010-03-01,Canada,Shelter,121.7
2010-04-01,Canada,Shelter,122.4
2010-05-01,Canada,Shelter,123.0
2010-06-01,Canada,Shelter,123.3
2010-07-01,Canada,Shelter,124.3
2010-08-01,Canada,Shelter,124.0
2010-09-01,Canada,Shelter,123.9
2010-10-01,Canada,Shelter,124.6
2010-11-01,Canada,Shelter,124.4
2010-12-01,Canada,Shelter,124.6
2011-01-01,Canada,Shelter,124.5
2011-02-01,Canada,Shelter,124.5
2011-03-01,Canada,Shelter,124.6
2011-04-01,Canada,Shelter,125.2
2011-05-01,Canada,Shelter,125.2
2011-06-01,Canada,Shelter,125.4
2011-07-01,Canada,Shelter,125.9
2011-08-01,Canada,Shelter,126.2
2011-09-01,Canada,Shelter,125.7
2011-10-01,Canada,Shelter,126.5
2011-11-01,Canada,Shelter,126.3
2011-12-01,Canada,Shelter,126.8
2012-01-01,Canada,Shelter,127.1
2012-02-01,Canada,Shelter,126.9
2012-03-01,Canada,Shelter,126.6
2012-04-01,Canada,Shelter,126.6
2012-05-01,Canada,Shelter,126.7
2012-06-01,Canada,Shelter,127.0
2012-07-01,Canada,Shelter,127.2
2012-08-01,Canada,Shelter,127.4
2012-09-01,Canada,Shelter,127.2
2012-10-01,Canada,Shelter,127.6
2012-11-01,Canada,Shelter,127.5
2012-12-01,Canada,Shelter,127.5
2013-01-01,Canada,Shelter,127.8
2013-02-01,Canada,Shelter,127.9
2013-03-01,Canada,Shelter,128.0
2013-04-01,Canada,Shelter,128.2
2013-05-01,Canada,Shelter,128.3
2013-06-01,Canada,Shelter,128.5
2013-07-01,Canada,Shelter,128.8
2013-08-01,Canada,Shelter,128.8
2013-09-01,Canada,Shelter,129.0
2013-10-01,Canada,Shelter,129.2
2013-11-01,Canada,Shelter,129.8
2013-12-01,Canada,Shelter,129.9
2014-01-01,Canada,Shelter,130.5
2014-02-01,Canada,Shelter,130.7
2014-03-01,Canada,Shelter,131.4
2014-04-01,Canada,Shelter,132.4
2014-05-01,Canada,Shelter,132.6
2014-06-01,Canada,Shelter,132.2
2014-07-01,Canada,Shelter,132.6
2014-08-01,Canada,Shelter,132.4
2014-09-01,Canada,Shelter,132.5
2014-10-01,Canada,Shelter,132.8
2014-11-01,Canada,Shelter,132.8
2014-12-01,Canada,Shelter,133.0
2015-01-01,Canada,Shelter,133.1
2015-02-01,Canada,Shelter,133.1
2015-03-01,Canada,Shelter,133.3
2015-04-01,Canada,Shelter,133.1
2015-05-01,Canada,Shelter,133.2
2015-06-01,Canada,Shelter,133.5
2015-07-01,Canada,Shelter,133.8
2015-08-01,Canada,Shelter,133.9
2015-09-01,Canada,Shelter,133.9
2015-10-01,Canada,Shelter,134.3
2015-11-01,Canada,Shelter,134.4
2015-12-01,Canada,Shelter,134.5
2016-01-01,Canada,Shelter,134.6
2016-02-01,Canada,Shelter,134.7
2016-03-01,Canada,Shelter,134.8
2016-04-01,Canada,Shelter,134.9
2016-05-01,Canada,Shelter,135.1
2016-06-01,Canada,Shelter,135.6
2016-07-01,Canada,Shelter,136.0
2016-08-01,Canada,Shelter,136.2
2016-09-01,Canada,Shelter,136.2
2016-10-01,Canada,Shelter,136.9
2016-11-01,Canada,Shelter,137.2
2016-12-01,Canada,Shelter,137.3
2017-01-01,Canada,Shelter,137.8
2017-02-01,Canada,Shelter,137.6
2017-03-01,Canada,Shelter,137.7
2017-04-01,Canada,Shelter,137.9
2017-05-01,Canada,Shelter,137.7
2017-06-01,Canada,Shelter,137.8
2017-07-01,Canada,Shelter,137.7
2017-08-01,Canada,Shelter,138.0
2017-09-01,Canada,Shelter,138.1
2017-10-01,Canada,Shelter,138.6
2017-11-01,Canada,Shelter,138.9
2017-12-01,Canada,Shelter,139.2
2018-01-01,Canada,Shelter,139.7
2018-02-01,Canada,Shelter,140.0
2018-03-01,Canada,Shelter,140.0
2018-04-01,Canada,Shelter,140.3
2018-05-01,Canada,Shelter,140.4
2018-06-01,Canada,Shelter,140.5
2018-07-01,Canada,Shelter,141.0
2018-08-01,Canada,Shelter,141.2
2018-09-01,Canada,Shelter,141.5
2018-10-01,Canada,Shelter,142.0
2018-11-01,Canada,Shelter,142.3
2018-12-01,Canada,Shelter,142.3
2019-01-01,Canada,Shelter,143.0
2019-02-01,Canada,Shelter,143.4
2019-03-01,Canada,Shelter,143.8
2019-04-01,Canada,Shelter,144.1
2019-05-01,Canada,Shelter,144.2
2019-06-01,Canada,Shelter,144.0
2019-07-01,Canada,Shelter,144.3
2019-08-01,Canada,Shelter,144.6
2019-09-01,Canada,Shelter,144.8
2019-10-01,Canada,Shelter,145.7
2019-11-01,Canada,Shelter,145.9
2019-12-01,Canada,Shelter,146.3
2020-01-01,Canada,Shelter,146.4
2020-02-01,Canada,Shelter,146.7
2020-03-01,Canada,Shelter,146.5
2020-04-01,Canada,Shelter,146.0
2020-05-01,Canada,Shelter,145.6
2020-06-01,Canada,Shelter,146.4
2020-07-01,Canada,Shelter,146.4
2020-08-01,Canada,Shelter,146.8
2020-09-01,Canada,Shelter,147.3
2020-10-01,Canada,Shelter,148.3
2020-11-01,Canada,Shelter,148.7
2020-12-01,Canada,Shelter,148.7
2021-01-01,Canada,Shelter,148.4
2021-02-01,Canada,Shelter,148.8
2021-03-01,Canada,Shelter,150.0
2021-04-01,Canada,Shelter,150.7
2021-05-01,Canada,Shelter,151.7
2021-06-01,Canada,Shelter,152.8
2021-07-01,Canada,Shelter,153.5
2021-08-01,Canada,Shelter,153.9
2021-09-01,Canada,Shelter,154.4
2021-10-01,Canada,Shelter,155.4
2021-11-01,Canada,Shelter,155.9
2021-12-01,Canada,Shelter,156.8
2022-01-01,Canada,Shelter,157.6
2022-02-01,Canada,Shelter,158.6
2022-03-01,Canada,Shelter,160.2
2022-04-01,Canada,Shelter,161.9
2022-05-01,Canada,Shelter,163.0
2022-06-01,Canada,Shelter,163.6
2022-07-01,Canada,Shelter,164.2
2022-08-01,Canada,Shelter,164.1
2022-09-01,Canada,Shelter,164.9
2022-10-01,Canada,Shelter,166.2
2022-11-01,Canada,Shelter,167.2
2022-12-01,Canada,Shelter,167.8
2023-01-01,Canada,Shelter,168.0
2023-02-01,Canada,Shelter,168.3
2023-03-01,Canada,Shelter,168.9
2023-04-01,Canada,Shelter,169.9
2023-05-01,Canada,Shelter,170.6
2023-06-01,Canada,Shelter,171.4
2023-07-01,Canada,Shelter,172.6
2023-08-01,Canada,Shelter,174.0
2023-09-01,Canada,Shelter,174.8
2023-10-01,Canada,Shelter,176.3
2023-11-01,Canada,Shelter,177.1
2023-12-01,Canada,Shelter,177.8
2024-01-01,Canada,Shelter,178.4
2024-02-01,Canada,Shelter,179.2
2024-03-01,Canada,Shelter,179.9
2024-04-01,Canada,Shelter,180.8
2024-05-01,Canada,Shelter,181.5
2024-06-01,Canada,Shelter,182.1
2024-07-01,Canada,Shelter,182.5
2024-08-01,Canada,Shelter,183.3
2024-09-01,Canada,Shelter,183.5
2024-10-01,Canada,Shelter,184.8
2024-11-01,Canada,Shelter,185.3
2024-12-01,Canada,Shelter,185.8
2025-01-01,Canada,Shelter,186.4
2025-02-01,Canada,Shelter,186.7
2025-03-01,Canada,Shelter,187.0
2025-04-01,Canada,Shelter,186.9
2025-05-01,Canada,Shelter,186.9
2025-06-01,Canada,Shelter,187.3
2025-07-01,Canada,Shelter,187.9
2025-08-01,Canada,Shelter,188.0
2025-09-01,Canada,Shelter,188.2
2025-10-01,Canada,Shelter,189.4
2025-11-01,Canada,Shelter,189.6
2025-12-01,Canada,Shelter,189.7
2026-01-01,Canada,Shelter,189.6
2026-02-01,Canada,Shelter,189.5
2026-03-01,Canada,Shelter,190.1
2026-04-01,Canada,Shelter,190.2
2026-05-01,Canada,Shelter,190.1
2026-06-01,Canada,Shelter,190.2
1949-01-01,Canada,Transportation,10.2
1949-02-01,Canada,Transportation,10.2
1949-03-01,Canada,Transportation,10.2
1949-04-01,Canada,Transportation,10.2
1949-05-01,Canada,Transportation,10.3
1949-06-01,Canada,Transportation,10.3
1949-07-01,Canada,Transportation,10.4
1949-08-01,Canada,Transportation,10.4
1949-09-01,Canada,Transportation,10.4
1949-10-01,Canada,Transportation,10.7
1949-11-01,Canada,Transportation,10.7
1949-12-01,Canada,Transportation,10.8
1950-01-01,Canada,Transportation,10.9
1950-02-01,Canada,Transportation,10.9
1950-03-01,Canada,Transportation,10.9
1950-04-01,Canada,Transportation,10.9
1950-05-01,Canada,Transportation,10.9
1950-06-01,Canada,Transportation,10.9
1950-07-01,Canada,Transportation,10.9
1950-08-01,Canada,Transportation,10.9
1950-09-01,Canada,Transportation,11.1
1950-10-01,Canada,Transportation,11.2
1950-11-01,Canada,Transportation,11.1
1950-12-01,Canada,Transportation,11.1
1951-01-01,Canada,Transportation,11.5
1951-02-01,Canada,Transportation,11.5
1951-03-01,Canada,Transportation,11.5
1951-04-01,Canada,Transportation,11.5
1951-05-01,Canada,Transportation,11.5
1951-06-01,Canada,Transportation,11.8
1951-07-01,Canada,Transportation,11.8
1951-08-01,Canada,Transportation,12.0
1951-09-01,Canada,Transportation,12.1
1951-10-01,Canada,Transportation,12.1
1951-11-01,Canada,Transportation,12.1
1951-12-01,Canada,Transportation,12.1
1952-01-01,Canada,Transportation,12.1
1952-02-01,Canada,Transportation,12.1
1952-03-01,Canada,Transportation,12.3
1952-04-01,Canada,Transportation,12.3
1952-05-01,Canada,Transportation,12.1
1952-06-01,Canada,Transportation,12.1
1952-07-01,Canada,Transportation,12.1
1952-08-01,Canada,Transportation,12.1
1952-09-01,Canada,Transportation,12.1
1952-10-01,Canada,Transportation,12.4
1952-11-01,Canada,Transportation,12.4
1952-12-01,Canada,Transportation,12.4
1953-01-01,Canada,Transportation,12.4
1953-02-01,Canada,Transportation,12.4
1953-03-01,Canada,Transportation,12.4
1953-04-01,Canada,Transportation,12.4
1953-05-01,Canada,Transportation,12.4
1953-06-01,Canada,Transportation,12.4
1953-07-01,Canada,Transportation,12.4
1953-08-01,Canada,Transportation,12.4
1953-09-01,Canada,Transportation,12.5
1953-10-01,Canada,Transportation,12.5
1953-11-01,Canada,Transportation,12.4
1953-12-01,Canada,Transportation,12.4
1954-01-01,Canada,Transportation,12.4
1954-02-01,Canada,Transportation,12.4
1954-03-01,Canada,Transportation,12.4
1954-04-01,Canada,Transportation,12.4
1954-05-01,Canada,Transportation,12.4
1954-06-01,Canada,Transportation,12.4
1954-07-01,Canada,Transportation,12.5
1954-08-01,Canada,Transportation,12.5
1954-09-01,Canada,Transportation,12.5
1954-10-01,Canada,Transportation,12.6
1954-11-01,Canada,Transportation,12.6
1954-12-01,Canada,Transportation,12.6
1955-01-01,Canada,Transportation,12.6
